Marks,Intensity(V)
,0.121086
,0.111672
,0.108575
,0.113547
,0.116685
,0.098406
,0.088259
,0.085650
,0.077948
,0.072976
,0.080026
,0.085182
,0.079395
,0.099874
,0.074728
,0.082553
,0.071325
,0.065864
,0.084346
,0.078172
,0.090521
,0.070469
,0.106904
,0.086730
,0.083226
,0.090500
,0.093170
,0.077785
,0.086078
,0.089563
,0.071774
,0.089013
,0.092986
,0.101524
,0.074667
,0.096674
,0.068758
,0.089787
,0.079089
,0.085487
,0.068921
,0.086343
,0.101565
,0.093394
,0.088035
,0.076216
,0.094148
,0.079333
,0.086384
,0.070510
,0.067168
,0.085222
,0.083735
,0.089828
,0.079986
,0.080393
,0.086975
,0.077153
,0.096083
,0.098896
,0.118661
,0.144275
,0.112935
,0.127016
,0.151489
,0.154586
,0.141626
,0.133618
,0.097265
,0.077764
,0.079863
,0.088625
,0.088136
,0.113587
,0.077296
,0.073872
,0.080841
,0.094331
,0.079945
,0.085671
,0.080067
,0.101708
,0.059975
,0.070816
,0.067026
,0.082329
,0.096430
,0.084020
,0.087545
,0.069349
,0.092008
,0.083776
,0.079660
,0.089828
,0.079884
,0.081045
,0.097408
,0.083001
,0.100750
,0.079476
,0.082899
,0.090093
,0.081962
,0.102869
,0.082961
,0.100465
,0.080006
,0.081208
,0.102197
,0.084489
,0.112202
,0.084713
,0.099446
,0.087770
,0.123246
,0.109777
,0.110225
,0.090031
,0.081004
,0.114056
,0.086873
,0.080556
,0.082288
,0.122411
,0.076012
,0.100872
,0.088157
,0.074728
,0.079965
,0.086078
,0.077683
,0.082023
,0.079660
,0.082288
,0.086588
,0.095411
,0.076318
,0.089726
,0.085243
,0.082023
,0.088096
,0.107026
,0.085813
,0.070734
,0.085467
,0.078600
,0.084652
,0.105844
,0.095228
,0.081555
,0.114199
,0.087770
,0.070062
,0.091539
,0.089074
,0.084611
,0.099527
,0.095982
,0.093373
,0.086221
,0.067352
,0.093842
,0.091539
,0.103134
,0.103705
,0.075177
,0.104438
,0.083205
,0.094066
,0.083552
,0.091376
,0.087158
,0.103745
,0.128646
,0.114892
,0.086567
,0.091458
,0.079252
,0.094555
,0.086425
,0.092884
,0.090826
,0.088666
,0.110898
,0.091560
,0.082573
,0.067189
,0.076501
,0.098142
,0.088442
,0.091254
,0.081636
,0.103460
,0.104255
,0.091947
,0.087403
,0.077438
,0.113587
,0.094188
,0.083633
,0.080923
,0.076562
,0.066496
,0.075971
,0.099018
,0.090785
,0.090317
,0.076236
,0.085467
,0.089848
,0.090276
,0.091519
,0.097428
,0.099140
,0.094637
,0.091825
,0.100668
,0.081534
,0.095044
,0.093842
,0.082716
,0.092110
,0.080352
,0.079680
,0.100424
,0.113465
,0.087607
,0.069471
,0.096634
,0.072650
,0.091886
,0.110979
,0.088748
,0.086180
,0.086160
,0.081575
,0.118967
,0.079680
,0.084856
,0.102767
,0.076134
,0.098671
,0.093353
,0.070918
,0.088483
,0.085202
,0.089665
,0.088850
,0.080841
,0.101585
,0.073811
,0.091397
,0.094779
,0.077520
,0.080026
,0.090928
,0.082512
,0.095411
,0.077438
,0.096878
,0.110286
,0.078885
,0.090948
,0.087362
,0.104357
,0.089053
,0.101830
,0.098814
,0.095920
,0.082696
,0.074056
,0.084081
,0.105620
,0.098855
,0.091580
,0.114484
,0.106374
,0.087973
,0.100607
,0.089950
,0.085426
,0.086404
,0.093007
,0.086710
,0.104846
,0.083552
,0.089074
,0.083144
,0.081330
,0.093516
,0.121310
,0.090745
,0.102869
,0.092945
