Time(s),Position(V)
945.277000,2.065853
948.277000,2.120893
951.278000,2.168445
954.276000,2.212794
957.276000,2.268665
960.276000,2.315958
963.276000,2.355106
966.276000,2.397470
969.275000,2.424492
972.275000,2.460112
975.275000,2.494392
978.275000,2.527517
981.275000,2.569058
984.273000,2.596036
987.273000,2.630826
990.274000,2.662207
993.274000,2.695198
996.274000,2.727636
999.272000,2.752625
1002.272000,2.783057
1005.272000,2.809447
1008.273000,2.831350
1011.273000,2.863611
1014.273000,2.884406
1017.271000,2.909120
1020.271000,2.929629
1023.271000,2.949118
1026.271000,2.968906
1029.272000,2.990010
1032.270000,2.996455
1035.270000,3.027258
1038.270000,3.040288
1041.270000,3.059661
1044.270000,3.073902
1047.269000,3.087340
1050.270000,3.102454
1053.270000,3.113301
1056.268000,3.118170
1059.268000,3.128755
1062.268000,3.123874
1065.268000,3.134711
1068.269000,3.145171
1071.267000,3.136683
1074.267000,3.118020
1077.267000,3.120740
1080.267000,3.116871
1083.267000,3.106268
1086.268000,3.094098
1089.266000,3.082183
1092.266000,3.069860
1095.266000,3.060906
1098.266000,3.045241
1101.266000,3.032337
1104.264000,3.015982
1107.265000,3.001282
1110.265000,2.982674
1113.265000,2.963786
1116.265000,2.948693
1119.263000,2.929945
1122.263000,2.910119
1125.264000,2.890198
1128.264000,2.869570
1131.264000,2.850962
1134.262000,2.826404
1137.262000,2.808088
1140.262000,2.786586
1143.262000,2.765210
1146.263000,2.733357
1149.262000,2.710438
1152.262000,2.683565
1155.262000,2.654755
1158.260000,2.626203
1161.260000,2.597066
1164.261000,2.570649
1167.261000,2.538595
1170.261000,2.510713
1173.261000,2.478748
1176.259000,2.448513
1179.259000,2.415895
1182.259000,2.383281
1185.260000,2.347287
1188.260000,2.309220
1191.258000,2.273886
1194.258000,2.234065
1197.258000,2.195202
1200.258000,2.155578
1203.259000,2.117382
1206.257000,2.077649
1209.257000,2.038072
1212.257000,1.996368
1215.257000,1.962060
1218.257000,1.916317
1221.258000,1.877142
1224.256000,1.837246
1227.256000,1.799005
1230.256000,1.759673
1233.256000,1.721562
1236.256000,1.681924
1239.254000,1.642225
1242.255000,1.604814
1245.255000,1.568651
1248.255000,1.531162
1251.255000,1.493584
1254.253000,1.457489
1257.253000,1.420370
1260.254000,1.386202
1263.254000,1.349066
1266.254000,1.313766
1269.252000,1.279081
1272.252000,1.240294
1275.252000,1.204198
1278.252000,1.170645
1281.253000,1.137239
1284.253000,1.106069
1287.251000,1.070949
1290.251000,1.039691
1293.251000,1.010041
1296.251000,0.978151
1299.251000,0.948185
1302.251000,0.917165
1305.251000,0.893300
1308.251000,0.859058
1311.250000,0.830886
1314.250000,0.803993
1317.248000,0.779129
1320.249000,0.756982
1323.249000,0.732118
1326.249000,0.705483
1329.249000,0.684975
1332.249000,0.661338
1335.247000,0.640197
1338.248000,0.618416
1341.248000,0.594443
1344.248000,0.578670
1347.248000,0.561085
1350.246000,0.548350
1353.246000,0.527185
1356.246000,0.518768
1359.247000,0.498388
1362.247000,0.485474
1365.245000,0.474052
1368.245000,0.465050
1371.245000,0.453855
1374.245000,0.446859
1377.246000,0.438289
1380.244000,0.428958
1383.244000,0.425167
1386.244000,0.435719
1389.244000,0.420190
1392.244000,0.403499
1395.244000,0.399212
1398.243000,0.427598
1401.243000,0.417403
1404.243000,0.405913
1407.243000,0.418474
1410.243000,0.439812
1413.241000,0.430617
1416.242000,0.433091
1419.242000,0.444333
1422.242000,0.453247
1425.242000,0.455514
1428.240000,0.469921
1431.240000,0.477006
1434.240000,0.488214
1437.241000,0.495577
1440.241000,0.507492
1443.241000,0.520804
1446.239000,0.532556
1449.239000,0.545444
1452.239000,0.556342
1455.240000,0.574971
1458.240000,0.587675
1461.238000,0.604081
1464.238000,0.629104
1467.238000,0.643277
1470.238000,0.662932
1473.238000,0.683183
1476.237000,0.704606
1479.237000,0.725890
1482.237000,0.743853
1485.237000,0.764134
1488.237000,0.787091
1491.235000,0.813906
1494.236000,0.833806
1497.236000,0.861835
1500.236000,0.886484
1503.236000,0.913911
1506.236000,0.941573
1509.234000,0.972987
1512.234000,0.961973
1515.235000,1.010051
1518.235000,1.035619
1521.235000,1.064123
1524.233000,1.089670
1527.233000,1.117151
1530.233000,1.141512
1533.234000,1.173684
1536.234000,1.197501
1539.232000,1.228426
1542.232000,1.252484
1545.232000,1.284789
1548.232000,1.317437
1551.232000,1.347910
1554.233000,1.373651
1557.231000,1.402118
1560.231000,1.435606
1563.231000,1.464148
1566.231000,1.490062
1569.231000,1.521069
1572.230000,1.548064
1575.230000,1.582782
1578.231000,1.609125
1581.229000,1.637935
1584.229000,1.666362
1587.229000,1.693499
1590.230000,1.723024
1593.230000,1.750508
1596.228000,1.782831
1599.228000,1.810387
1602.228000,1.833765
1605.228000,1.865543
1608.228000,1.895077
1611.227000,1.917973
1614.227000,1.943044
1617.227000,1.972113
1620.227000,1.998214
1623.227000,2.019457
1626.227000,2.053720
1629.226000,2.070829
1632.226000,2.099252
1635.226000,2.122753
1638.226000,2.147147
1641.226000,2.171304
1644.224000,2.188243
1647.224000,2.215589
1650.225000,2.232756
1653.225000,2.249985
1656.225000,2.265639
1659.223000,2.287372
1662.223000,2.306191
1665.223000,2.321088
1668.224000,2.342980
1671.224000,2.355976
1674.222000,2.373249
1677.222000,2.388761
1680.222000,2.389468
1683.222000,2.409960
1686.222000,2.425081
1689.223000,2.440076
1692.221000,2.449377
1695.221000,2.455254
1698.221000,2.463773
1701.221000,2.464987
1704.221000,2.471582
1707.220000,2.462345
1710.220000,2.491948
1713.220000,2.483905
1716.220000,2.497142
1719.220000,2.501922
1722.218000,2.502473
1725.218000,2.488780
1728.219000,2.483269
1731.219000,2.505366
1734.219000,2.487257
1737.218000,2.487977
1740.218000,2.501997
1743.218000,2.483477
1746.217000,2.495568
1749.217000,2.495137
1752.217000,2.464606
1755.217000,2.461271
1758.217000,2.459517
1761.217000,2.453374
1764.215000,2.440191
1767.216000,2.434130
1770.216000,2.420349
1773.216000,2.421871
1776.216000,2.401057
1779.214000,2.387659
1782.214000,2.378481
1785.215000,2.368609
1788.215000,2.353485
1791.215000,2.341284
1794.213000,2.337762
1797.213000,2.319068
1800.213000,2.303179
1803.213000,2.294235
1806.214000,2.272829
1809.214000,2.258884
1812.212000,2.243658
1815.212000,2.222853
1818.212000,2.209235
1821.212000,2.194879
1824.213000,2.172776
1827.211000,2.152175
1830.211000,2.140488
1833.211000,2.119608
1836.211000,2.098256
1839.211000,2.075157
1842.209000,2.061937
1845.210000,2.036186
1848.210000,2.012457
1851.210000,2.001800
1854.210000,1.973095
1857.208000,1.952188
1860.208000,1.928205
1863.209000,1.903984
1866.209000,1.885185
1869.209000,1.863201
1872.209000,1.841971
1875.207000,1.822278
1878.207000,1.800970
1881.207000,1.776885
1884.208000,1.757005
1887.208000,1.741738
1890.206000,1.715368
1893.206000,1.696097
1896.206000,1.670016
1899.206000,1.651193
1902.207000,1.630450
1905.205000,1.610906
1908.205000,1.589741
1911.205000,1.567872
1914.205000,1.554479
1917.205000,1.529601
1920.205000,1.510003
1923.204000,1.489940
1926.204000,1.470219
1929.204000,1.452665
1932.204000,1.434661
1935.204000,1.412177
1938.202000,1.394942
1941.203000,1.373705
1944.203000,1.356630
1947.203000,1.339177
1950.203000,1.319882
1953.201000,1.306087
1956.201000,1.283208
1959.202000,1.267013
1962.202000,1.246535
1965.202000,1.233848
1968.202000,1.211432
1971.200000,1.204718
1974.201000,1.184202
1977.199000,1.170169
1980.200000,1.154902
1983.200000,1.142314
1986.200000,1.130080
1989.200000,1.120507
1992.198000,1.100181
1995.198000,1.088997
1998.199000,1.077660
2001.198000,1.070626
2004.198000,1.058613
2007.198000,1.047755
2010.198000,1.036690
2013.198000,1.040483
2016.196000,1.019682
2019.197000,1.017149
2022.197000,1.007549
2025.197000,1.000893
2028.197000,0.992656
2031.197000,0.988057
2034.195000,0.984868
2037.196000,0.979864
2040.196000,0.972440
2043.196000,0.972661
2046.196000,0.968864
2049.194000,0.988798
2052.194000,0.988234
2055.194000,0.959369
2058.195000,0.958152
2061.195000,0.965420
2064.193000,0.981142
2067.193000,0.960576
2070.193000,0.960950
2073.193000,0.988013
2076.194000,0.981034
2079.194000,0.989447
2082.192000,0.990610
2085.192000,0.993465
2088.192000,0.998578
2091.192000,0.993472
2094.192000,1.010633
2097.191000,1.009151
2100.191000,1.021287
2103.191000,1.001277
2106.191000,1.008056
2109.191000,1.041078
2112.189000,1.046140
2115.190000,1.059823
2118.190000,1.061706
2121.190000,1.072992
2124.190000,1.081940
2127.188000,1.084462
2130.188000,1.101545
2133.188000,1.105943
2136.189000,1.117689
2139.189000,1.129532
2142.189000,1.144952
2145.187000,1.154036
2148.187000,1.162347
2151.187000,1.177706
2154.188000,1.183567
2157.188000,1.196920
2160.186000,1.215165
2163.186000,1.229820
2166.186000,1.239573
2169.186000,1.252345
2172.186000,1.261948
2175.186000,1.278905
2178.186000,1.291965
2181.186000,1.315551
2184.184000,1.319202
2187.184000,1.331906
2190.184000,1.345330
2193.185000,1.365390
2196.185000,1.368980
2199.183000,1.394901
2202.183000,1.408475
2205.183000,1.433291
2208.183000,1.422253
2211.183000,1.432951
2214.184000,1.475954
2217.182000,1.482430
2220.182000,1.501512
2223.182000,1.508317
2226.182000,1.531406
2229.182000,1.547969
2232.181000,1.557004
2235.181000,1.575283
2238.181000,1.602448
2241.181000,1.608979
2244.181000,1.623668
2247.179000,1.643079
2250.179000,1.659226
2253.180000,1.667402
2256.180000,1.689077
2259.180000,1.699160
2262.178000,1.717636
2265.178000,1.717761
2268.178000,1.743529
2271.178000,1.758317
2274.178000,1.771932
2277.178000,1.788474
2280.178000,1.796792
2283.178000,1.809843
2286.176000,1.826459
2289.176000,1.843644
2292.177000,1.848022
2295.177000,1.863343
2298.177000,1.870095
2301.177000,1.887347
2304.175000,1.899554
2307.175000,1.907812
2310.175000,1.911031
2313.175000,1.934525
2316.175000,1.940997
2319.174000,1.954554
2322.174000,1.950835
2325.174000,1.958032
2328.175000,1.974917
2331.175000,1.976797
2334.173000,1.996038
2337.173000,1.993080
2340.173000,2.007236
2343.173000,2.019324
2346.173000,2.012522
2349.174000,2.032375
2352.172000,2.041458
2355.172000,2.044701
2358.172000,2.039864
2361.172000,2.038977
2364.172000,2.058143
2367.171000,2.050035
2370.171000,2.055413
2373.171000,2.066478
2376.171000,2.044076
2379.171000,2.040323
2382.169000,2.066369
2385.169000,2.076649
2388.170000,2.053846
2391.170000,2.043409
2394.170000,2.051011
2397.170000,2.053271
2400.168000,2.055882
2403.168000,2.056977
2406.169000,2.051908
2409.169000,2.040214
2412.169000,2.036648
2415.167000,2.032405
2418.167000,2.033027
2421.166000,2.029880
2424.166000,2.038946
2427.167000,2.024780
2430.167000,2.019630
2433.167000,2.012423
2436.167000,2.005495
2439.165000,2.010632
2442.165000,1.999801
2445.166000,1.991469
2448.166000,1.983276
2451.166000,1.977997
2454.164000,1.977834
2457.164000,1.965460
2460.164000,1.960945
2463.164000,1.952402
2466.165000,1.940491
2469.163000,1.938876
2472.163000,1.923830
2475.163000,1.914057
2478.163000,1.908240
2481.163000,1.894703
2484.162000,1.884947
2487.162000,1.877050
2490.162000,1.868242
2493.162000,1.855117
2496.162000,1.848270
2499.162000,1.837905
2502.160000,1.827972
2505.161000,1.819099
2508.161000,1.807460
2511.161000,1.797516
2514.161000,1.788973
2517.159000,1.777096
2520.159000,1.765300
2523.160000,1.752259
2526.160000,1.739923
2529.160000,1.729670
2532.158000,1.719597
2535.158000,1.704786
2538.158000,1.696583
2541.158000,1.683988
2544.159000,1.674119
2547.159000,1.660572
2550.157000,1.649993
2553.157000,1.639938
2556.157000,1.624932
2559.157000,1.616913
2562.158000,1.611960
2565.156000,1.590095
2568.156000,1.581032
2571.156000,1.567040
2574.156000,1.557946
2577.156000,1.562828
2580.156000,1.542727
2583.155000,1.526987
2586.155000,1.517234
2589.155000,1.504170
2592.155000,1.494587
2595.155000,1.485605
2598.153000,1.479347
2601.154000,1.470699
2604.154000,1.456557
2607.154000,1.451924
2610.154000,1.441973
2613.152000,1.447610
2616.152000,1.422576
2619.152000,1.416790
2622.153000,1.406820
2625.153000,1.395649
2628.151000,1.390489
2631.151000,1.381725
2634.151000,1.371876
2637.151000,1.364901
2640.152000,1.360070
2643.152000,1.350256
2646.150000,1.352972
2649.150000,1.358391
2652.150000,1.331063
2655.150000,1.334833
2658.150000,1.323747
2661.149000,1.313956
2664.149000,1.309218
2667.149000,1.318134
2670.149000,1.335213
2673.149000,1.312654
2676.147000,1.292999
2679.148000,1.288379
2682.148000,1.286870
2685.148000,1.304893
2688.148000,1.306699
2691.148000,1.288549
2694.146000,1.267085
2697.146000,1.269692
2700.147000,1.263876
2703.147000,1.267686
2706.147000,1.281849
2709.145000,1.286649
2712.145000,1.279309
2715.145000,1.265001
2718.146000,1.257740
2721.146000,1.260514
2724.144000,1.265354
2727.144000,1.274577
2730.144000,1.279476
2733.144000,1.287794
2736.145000,1.286853
2739.143000,1.278201
2742.143000,1.286465
2745.143000,1.303809
2748.143000,1.290524
2751.143000,1.291360
2754.143000,1.306240
2757.142000,1.306756
2760.142000,1.317169
2763.142000,1.305431
2766.142000,1.305934
2769.142000,1.321697
2772.140000,1.319263
2775.141000,1.337386
2778.141000,1.337518
2781.141000,1.345792
2784.141000,1.335638
2787.139000,1.339010
2790.139000,1.346506
2793.139000,1.330658
2796.140000,1.364785
2799.140000,1.345697
2802.140000,1.377543
2805.138000,1.383996
2808.138000,1.382955
2811.138000,1.382180
2814.139000,1.404542
2817.139000,1.404674
2820.137000,1.417055
2823.137000,1.421111
2826.137000,1.434134
2829.137000,1.432880
2832.137000,1.437075
2835.136000,1.442300
2838.136000,1.453365
2841.136000,1.447249
2844.136000,1.473752
2847.136000,1.480092
2850.134000,1.470386
2853.135000,1.489998
2856.135000,1.507699
2859.135000,1.512063
2862.135000,1.517700
2865.135000,1.522428
2868.133000,1.532300
2871.133000,1.526436
2874.134000,1.543002
2877.134000,1.560791
2880.134000,1.552269
2883.132000,1.555121
2886.132000,1.575973
2889.132000,1.586318
2892.133000,1.591597
2895.133000,1.583085
2898.131000,1.611528
2901.131000,1.620268
2904.131000,1.625524
2907.131000,1.628573
2910.131000,1.638459
2913.132000,1.651968
2916.130000,1.659233
2919.130000,1.643133
2922.130000,1.656415
2925.130000,1.680388
2928.130000,1.677974
2931.129000,1.687503
2934.129000,1.690348
2937.129000,1.708206
2940.129000,1.713988
2943.129000,1.718676
2946.127000,1.729571
2949.127000,1.731295
2952.128000,1.727334
2955.128000,1.735323
2958.128000,1.758052
2961.128000,1.765235
2964.126000,1.767581
2967.126000,1.755937
2970.127000,1.762600
2973.127000,1.784003
2976.127000,1.761162
2979.125000,1.769471
2982.125000,1.800888
2985.125000,1.799525
2988.125000,1.809221
2991.126000,1.802945
2994.124000,1.801687
2997.124000,1.814588
3000.124000,1.806987
3003.124000,1.812549
3006.124000,1.835532
3009.123000,1.801031
3012.123000,1.813545
3015.123000,1.843375
3018.123000,1.823655
3021.123000,1.826408
3024.123000,1.836624
3027.121000,1.841311
3030.122000,1.816346
3033.122000,1.843861
3036.122000,1.850272
3039.122000,1.846061
3042.120000,1.841175
3045.120000,1.847590
3048.121000,1.851744
3051.121000,1.836015
3054.121000,1.824607
3057.119000,1.819521
3060.119000,1.834594
3063.119000,1.852757
3066.119000,1.850126
3069.120000,1.825484
3072.120000,1.818722
3075.118000,1.817060
3078.118000,1.818606
3081.118000,1.815989
3084.118000,1.808891
3087.119000,1.808500
3090.117000,1.808731
3093.117000,1.807864
3096.117000,1.804016
3099.117000,1.810043
3102.117000,1.797292
3105.116000,1.799954
3108.116000,1.795908
3111.116000,1.794130
3114.116000,1.794681
3117.116000,1.778619
3120.114000,1.772177
3123.114000,1.777691
3126.115000,1.782361
3129.115000,1.765993
3132.115000,1.765099
3135.115000,1.762420
3138.113000,1.747452
3141.113000,1.781066
3144.114000,1.760581
3147.114000,1.756498
3150.114000,1.753048
3153.112000,1.729449
3156.112000,1.725621
3159.112000,1.719407
3162.112000,1.732695
3165.113000,1.717591
3168.111000,1.704034
3171.111000,1.702049
3174.111000,1.696029
3177.111000,1.692507
3180.111000,1.692544
3183.112000,1.681533
3186.110000,1.684273
3189.110000,1.665213
3192.110000,1.665383
3195.110000,1.657526
3198.110000,1.647750
3201.108000,1.678691
3204.109000,1.650687
3207.109000,1.637289
3210.109000,1.628451
3213.109000,1.623515
3216.107000,1.625327
3219.107000,1.615295
3222.108000,1.604604
3225.108000,1.612494
3228.108000,1.597285
3231.106000,1.588361
3234.106000,1.582011
3237.106000,1.576990
3240.106000,1.588286
3243.107000,1.593348
3246.107000,1.568080
3249.105000,1.562392
3252.105000,1.567774
3255.105000,1.586807
3258.105000,1.566404
3261.106000,1.546571
3264.104000,1.539269
3267.104000,1.533042
3270.104000,1.531706
3273.104000,1.523503
3276.104000,1.525797
3279.102000,1.526916
3282.103000,1.525549
3285.103000,1.545548
3288.103000,1.533072
3291.103000,1.509796
3294.103000,1.516887
3297.101000,1.502103
3300.102000,1.518971
3303.102000,1.525570
3306.102000,1.505676
3309.102000,1.488621
3312.100000,1.515850
3315.100000,1.508232
3318.100000,1.485011
3321.101000,1.491881
3324.101000,1.483338
3327.099000,1.476791
3330.099000,1.479480
3333.099000,1.482257
3336.099000,1.475788
3339.100000,1.481628
3342.098000,1.475580
3345.098000,1.465596
3348.098000,1.473279
3351.098000,1.479116
3354.098000,1.481890
3357.098000,1.482118
3360.097000,1.474843
3363.097000,1.467466
3366.098000,1.472708
3369.096000,1.495933
3372.096000,1.488910
3375.096000,1.478089
3378.097000,1.463427
3381.097000,1.480333
3384.095000,1.496830
3387.095000,1.468717
3390.095000,1.470859
3393.095000,1.495019
3396.095000,1.493346
3399.094000,1.492224
3402.094000,1.491956
3405.094000,1.498986
3408.094000,1.498000
3411.094000,1.479833
3414.094000,1.478912
3417.093000,1.505632
3420.093000,1.484640
3423.093000,1.478446
3426.093000,1.511305
3429.093000,1.487604
3432.091000,1.497915
3435.092000,1.505271
3438.092000,1.482763
3441.092000,1.489182
3444.092000,1.513427
3447.090000,1.524159
3450.091000,1.518148
3453.091000,1.521997
3456.090000,1.527803
3459.090000,1.531359
3462.090000,1.521538
3465.090000,1.497055
3468.090000,1.510581
3471.088000,1.536111
3474.089000,1.510772
3477.089000,1.508769
3480.089000,1.540299
3483.089000,1.553411
3486.087000,1.553472
3489.087000,1.558147
3492.087000,1.563406
3495.088000,1.557015
3498.088000,1.554723
3501.088000,1.563983
3504.086000,1.568705
3507.086000,1.573988
3510.086000,1.572893
3513.087000,1.576884
3516.087000,1.569817
3519.085000,1.557671
3522.085000,1.553241
3525.085000,1.583602
3528.084000,1.588415
3531.084000,1.581960
3534.085000,1.599348
3537.085000,1.573363
3540.085000,1.576476
3543.083000,1.613289
3546.083000,1.584958
3549.083000,1.592838
3552.084000,1.620329
3555.084000,1.619476
3558.082000,1.626853
3561.082000,1.635511
3564.082000,1.627910
3567.082000,1.629896
3570.082000,1.637674
3573.081000,1.644493
3576.082000,1.651584
3579.082000,1.645516
3582.080000,1.652349
3585.080000,1.638734
3588.080000,1.641811
3591.081000,1.662864
3594.081000,1.666175
3597.079000,1.669295
3600.079000,1.668629
3603.079000,1.671872
3606.078000,1.675020
3609.078000,1.677067
3612.079000,1.657010
3615.079000,1.651288
3618.079000,1.674558
3621.077000,1.677682
3624.077000,1.657567
3627.077000,1.659937
3630.078000,1.686619
3633.078000,1.686718
3636.078000,1.674537
3639.076000,1.670781
3642.076000,1.682040
3645.076000,1.701560
3648.076000,1.701791
3651.077000,1.708692
3654.075000,1.710232
3657.075000,1.706924
3660.075000,1.715385
3663.075000,1.709004
3666.075000,1.713845
3669.074000,1.721195
3672.074000,1.719981
3675.074000,1.708984
3678.074000,1.704810
3681.074000,1.706581
3684.074000,1.720648
3687.072000,1.728538
3690.073000,1.725468
3693.073000,1.725543
3696.073000,1.730367
3699.073000,1.711459
3702.071000,1.698449
3705.071000,1.709280
3708.072000,1.730469
3711.072000,1.718173
3714.072000,1.700856
3717.070000,1.711133
3720.070000,1.727599
3723.070000,1.726060
3726.070000,1.704939
3729.071000,1.723211
3732.069000,1.743591
3735.069000,1.712251
3738.069000,1.706125
3741.069000,1.735925
3744.069000,1.732478
3747.070000,1.708787
3750.068000,1.713437
3753.068000,1.721763
3756.068000,1.729585
3759.068000,1.701349
3762.068000,1.696341
3765.066000,1.697215
3768.067000,1.692398
3771.067000,1.688468
3774.067000,1.715695
3777.066000,1.712305
3780.066000,1.686786
3783.066000,1.686061
3786.067000,1.695852
3789.065000,1.698017
3792.065000,1.706968
3795.065000,1.717503
3798.065000,1.699748
3801.065000,1.681822
3804.063000,1.690324
3807.064000,1.696906
3810.064000,1.696569
3813.064000,1.690341
3816.064000,1.673466
3819.062000,1.664947
3822.062000,1.684708
3825.063000,1.702855
3828.063000,1.666814
3831.063000,1.695998
3834.063000,1.692221
3837.061000,1.658159
3840.061000,1.665855
3843.062000,1.665818
3846.062000,1.665046
3849.062000,1.649888
3852.060000,1.655507
3855.060000,1.669170
3858.060000,1.682815
3861.060000,1.647807
3864.061000,1.638863
3867.059000,1.658019
