Time(s),Position(V)
390.321000,-4.075257
393.321000,-4.065943
396.319000,-4.066388
399.319000,-4.066418
402.319000,-4.059120
405.320000,-4.048378
408.320000,-4.030228
411.318000,-4.034001
414.318000,-4.008175
417.318000,-3.984610
420.318000,-3.973022
423.319000,-3.946186
426.319000,-3.949168
429.317000,-3.904767
432.317000,-3.894555
435.317000,-3.867013
438.317000,-3.856950
441.317000,-3.832695
444.316000,-3.813227
447.316000,-3.791361
450.316000,-3.773888
453.316000,-3.727839
456.316000,-3.694817
459.314000,-3.657229
462.315000,-3.616377
465.315000,-3.570355
468.315000,-3.525217
471.315000,-3.488109
474.315000,-3.443872
477.313000,-3.412763
480.313000,-3.377518
483.314000,-3.347704
486.314000,-3.307390
489.314000,-3.264203
492.312000,-3.211032
495.313000,-3.149485
498.313000,-3.090817
501.312000,-3.033247
504.312000,-2.986787
507.312000,-2.950967
510.312000,-2.898962
513.312000,-2.854742
516.310000,-2.808217
519.310000,-2.760254
522.311000,-2.697126
525.311000,-2.636336
528.311000,-2.570686
531.309000,-2.512450
534.309000,-2.460680
537.309000,-2.417772
540.310000,-2.376244
543.310000,-2.317236
546.308000,-2.264745
549.308000,-2.210840
552.308000,-2.150985
555.308000,-2.091111
558.308000,-2.029070
561.309000,-1.967673
564.307000,-1.910779
567.307000,-1.856966
570.307000,-1.802217
573.307000,-1.748258
576.307000,-1.706465
579.306000,-1.653525
582.307000,-1.602516
585.307000,-1.556358
588.305000,-1.500223
591.305000,-1.443958
594.305000,-1.402519
597.305000,-1.339449
600.306000,-1.282681
603.304000,-1.245681
606.304000,-1.189159
609.304000,-1.140257
612.304000,-1.093872
615.304000,-1.044617
618.303000,-0.998823
621.303000,-0.963030
624.303000,-0.916716
627.303000,-0.873733
630.303000,-0.838076
633.301000,-0.798166
636.301000,-0.762282
639.302000,-0.728664
642.302000,-0.691325
645.302000,-0.654546
648.302000,-0.619208
651.300000,-0.583276
654.300000,-0.550114
657.301000,-0.521358
660.301000,-0.494924
663.301000,-0.472841
666.299000,-0.445367
669.299000,-0.417885
672.299000,-0.383650
675.300000,-0.357331
678.299000,-0.340330
681.299000,-0.317635
684.299000,-0.299513
687.299000,-0.294451
690.297000,-0.279045
693.297000,-0.259107
696.298000,-0.257849
699.298000,-0.245645
702.297000,-0.217205
705.297000,-0.216155
708.297000,-0.206130
711.297000,-0.222705
714.296000,-0.198596
717.296000,-0.197543
720.296000,-0.187834
723.296000,-0.190183
726.296000,-0.193178
729.296000,-0.211929
732.294000,-0.220625
735.295000,-0.202387
738.294000,-0.213942
741.294000,-0.239723
744.294000,-0.256880
747.294000,-0.262513
750.294000,-0.275992
753.293000,-0.284854
756.293000,-0.304377
759.293000,-0.311132
762.293000,-0.331539
765.293000,-0.351548
768.291000,-0.370143
771.291000,-0.390425
774.292000,-0.409856
777.292000,-0.427958
780.292000,-0.450561
783.292000,-0.469778
786.290000,-0.499639
789.290000,-0.520417
792.291000,-0.549553
795.291000,-0.575644
798.291000,-0.604122
801.289000,-0.635682
804.289000,-0.664156
807.289000,-0.693619
810.289000,-0.723364
813.290000,-0.758209
816.290000,-0.788043
819.288000,-0.822129
822.288000,-0.855889
825.288000,-0.890026
828.288000,-0.919031
831.289000,-0.955843
834.287000,-0.987013
837.287000,-1.027936
840.287000,-1.061597
843.287000,-1.098413
846.287000,-1.135542
849.285000,-1.174221
852.286000,-1.212741
855.286000,-1.250400
858.286000,-1.293107
861.286000,-1.333714
864.286000,-1.372471
867.284000,-1.410899
870.285000,-1.454164
873.285000,-1.496351
876.285000,-1.537821
879.285000,-1.576690
882.284000,-1.617249
885.284000,-1.655568
888.282000,-1.696127
891.283000,-1.733916
894.283000,-1.772380
897.283000,-1.805627
900.283000,-1.842273
903.283000,-1.878029
906.281000,-1.917109
909.282000,-1.952239
912.282000,-1.989929
915.282000,-2.027269
918.282000,-2.066019
921.280000,-2.109699
924.280000,-2.146780
927.280000,-2.189154
930.281000,-2.227337
933.281000,-2.264959
936.279000,-2.301003
939.279000,-2.332200
942.279000,-2.363003
945.279000,-2.392218
948.280000,-2.421219
951.280000,-2.447962
954.279000,-2.471898
957.279000,-2.499957
960.277000,-2.524950
963.277000,-2.553067
966.277000,-2.577733
969.278000,-2.603800
972.278000,-2.630918
975.278000,-2.659970
978.276000,-2.685370
981.276000,-2.713916
984.276000,-2.740068
987.277000,-2.761960
990.277000,-2.784883
993.275000,-2.806616
996.275000,-2.823385
999.275000,-2.844438
1002.275000,-2.861847
1005.275000,-2.877436
1008.274000,-2.889617
1011.274000,-2.901967
1014.274000,-2.913848
1017.273000,-2.919175
1020.273000,-2.925274
1023.273000,-2.933565
1026.274000,-2.917740
1029.274000,-2.923292
1032.272000,-2.954937
1035.272000,-2.957191
1038.273000,-2.958537
1041.271000,-2.957446
1044.272000,-2.959221
1047.272000,-2.924373
1050.272000,-2.953924
1053.272000,-2.956430
1056.270000,-2.934643
1059.270000,-2.953153
1062.270000,-2.955240
1065.271000,-2.930675
1068.271000,-2.919321
1071.269000,-2.913168
1074.269000,-2.912519
1077.269000,-2.893400
1080.269000,-2.888260
1083.270000,-2.885337
1086.270000,-2.858022
1089.269000,-2.869591
1092.269000,-2.849717
1095.267000,-2.831897
1098.267000,-2.821016
1101.267000,-2.804110
1104.268000,-2.787296
1107.268000,-2.755437
1110.268000,-2.733340
1113.266000,-2.710326
1116.266000,-2.702402
1119.266000,-2.672772
1122.267000,-2.647871
1125.267000,-2.626961
1128.265000,-2.594571
1131.265000,-2.571485
1134.265000,-2.551211
1137.265000,-2.528791
1140.265000,-2.499192
1143.264000,-2.470837
1146.264000,-2.455495
1149.264000,-2.425621
1152.264000,-2.404891
1155.264000,-2.388448
1158.262000,-2.353036
1161.263000,-2.333084
1164.264000,-2.307462
1167.262000,-2.281100
1170.262000,-2.249621
1173.262000,-2.210105
1176.262000,-2.186425
1179.262000,-2.154001
1182.261000,-2.121498
1185.261000,-2.082218
1188.261000,-2.059220
1191.261000,-2.021850
1194.261000,-1.991445
1197.261000,-1.949880
1200.260000,-1.913516
1203.260000,-1.897450
1206.260000,-1.857353
1209.260000,-1.832221
1212.260000,-1.799124
1215.258000,-1.764830
1218.258000,-1.738355
1221.259000,-1.708253
1224.259000,-1.691548
1227.259000,-1.654511
1230.257000,-1.622277
1233.257000,-1.592569
1236.257000,-1.581320
1239.258000,-1.553081
1242.258000,-1.513107
1245.256000,-1.476036
1248.256000,-1.450621
1251.256000,-1.418660
1254.256000,-1.394065
1257.256000,-1.363126
1260.257000,-1.326704
1263.255000,-1.295633
1266.255000,-1.269563
1269.255000,-1.248017
1272.255000,-1.228025
1275.255000,-1.189856
1278.254000,-1.174850
1281.254000,-1.145323
1284.254000,-1.127251
1287.254000,-1.100630
1290.254000,-1.074287
1293.252000,-1.070031
1296.252000,-1.048373
1299.253000,-1.021453
1302.253000,-0.989753
1305.253000,-0.989848
1308.253000,-0.971019
1311.251000,-0.942490
1314.251000,-0.944353
1317.252000,-0.920411
1320.252000,-0.898450
1323.252000,-0.893552
1326.250000,-0.875939
1329.250000,-0.869409
1332.250000,-0.850423
1335.250000,-0.846320
1338.251000,-0.825474
1341.251000,-0.822962
1344.249000,-0.812940
1347.249000,-0.811706
1350.249000,-0.818621
1353.249000,-0.782026
1356.250000,-0.801933
1359.248000,-0.774734
1362.248000,-0.786802
1365.248000,-0.786962
1368.248000,-0.761476
1371.248000,-0.777147
1374.246000,-0.785173
1377.247000,-0.762689
1380.247000,-0.754174
1383.247000,-0.775448
1386.247000,-0.783559
1389.245000,-0.788192
1392.245000,-0.782189
1395.246000,-0.790480
1398.246000,-0.792550
1401.246000,-0.800549
1404.244000,-0.796630
1407.244000,-0.802514
1410.244000,-0.785425
1413.245000,-0.819834
1416.244000,-0.828857
1419.244000,-0.841941
1422.244000,-0.847805
1425.244000,-0.856358
1428.242000,-0.876211
1431.242000,-0.867583
1434.243000,-0.889156
1437.243000,-0.903023
1440.243000,-0.922413
1443.243000,-0.933162
1446.241000,-0.948898
1449.241000,-0.961952
1452.242000,-0.975543
1455.242000,-0.996086
1458.242000,-1.011258
1461.240000,-1.028143
1464.240000,-1.043237
1467.240000,-1.061166
1470.240000,-1.077660
1473.241000,-1.101483
1476.239000,-1.116720
1479.239000,-1.133955
1482.239000,-1.151598
1485.239000,-1.174266
1488.239000,-1.196532
1491.240000,-1.213975
1494.238000,-1.238277
1497.238000,-1.258066
1500.238000,-1.280893
1503.238000,-1.301841
1506.238000,-1.325355
1509.236000,-1.351452
1512.237000,-1.375670
1515.237000,-1.399799
1518.237000,-1.415128
1521.237000,-1.448306
1524.235000,-1.470947
1527.235000,-1.497167
1530.236000,-1.523302
1533.236000,-1.546241
1536.236000,-1.572071
1539.234000,-1.595486
1542.234000,-1.616981
1545.234000,-1.643673
1548.234000,-1.666280
1551.235000,-1.692262
1554.235000,-1.709949
1557.233000,-1.737101
1560.233000,-1.755431
1563.233000,-1.776089
1566.233000,-1.801735
1569.234000,-1.820190
1572.232000,-1.844408
1575.232000,-1.861392
1578.232000,-1.886208
1581.232000,-1.904215
1584.232000,-1.926373
1587.232000,-1.947823
1590.231000,-1.972483
1593.231000,-1.991513
1596.231000,-2.012841
1599.231000,-2.035645
1602.231000,-2.058336
1605.229000,-2.080038
1608.230000,-2.101754
1611.230000,-2.121726
1614.230000,-2.144802
1617.230000,-2.163679
1620.228000,-2.185432
1623.228000,-2.203306
1626.228000,-2.223917
1629.229000,-2.241210
1632.229000,-2.259727
1635.227000,-2.275810
1638.227000,-2.290173
1641.227000,-2.305810
1644.227000,-2.317328
1647.228000,-2.329753
1650.228000,-2.345982
1653.226000,-2.352767
1656.226000,-2.366402
1659.225000,-2.380561
1662.225000,-2.388410
1665.225000,-2.397620
1668.226000,-2.402341
1671.226000,-2.411476
1674.226000,-2.396107
1677.224000,-2.422412
1680.224000,-2.430798
1683.224000,-2.436387
1686.225000,-2.440514
1689.225000,-2.447187
1692.223000,-2.423867
1695.223000,-2.445175
1698.223000,-2.450529
1701.223000,-2.457838
1704.223000,-2.464531
1707.222000,-2.464280
1710.222000,-2.466350
1713.222000,-2.461764
1716.222000,-2.443978
1719.222000,-2.436632
1722.222000,-2.451001
1725.221000,-2.450964
1728.221000,-2.433946
1731.221000,-2.434126
1734.221000,-2.429836
1737.221000,-2.427725
1740.219000,-2.418931
1743.219000,-2.416310
1746.220000,-2.413777
1749.220000,-2.400339
1752.220000,-2.398670
1755.218000,-2.399673
1758.218000,-2.373320
1761.218000,-2.372712
1764.219000,-2.362530
1767.219000,-2.357129
1770.217000,-2.356639
1773.217000,-2.365699
1776.218000,-2.332659
1779.216000,-2.321635
1782.217000,-2.307306
1785.217000,-2.299480
1788.217000,-2.283693
1791.217000,-2.266098
1794.215000,-2.261556
1797.215000,-2.242322
1800.215000,-2.228411
1803.216000,-2.204122
1806.216000,-2.192469
1809.216000,-2.177838
1812.215000,-2.160786
1815.215000,-2.151267
1818.213000,-2.119870
1821.214000,-2.115906
1824.214000,-2.082452
1827.214000,-2.079447
1830.214000,-2.052768
1833.214000,-2.039143
1836.212000,-2.015357
1839.212000,-1.989123
1842.213000,-1.965701
1845.213000,-1.959592
1848.213000,-1.940783
1851.211000,-1.920685
1854.211000,-1.897079
1857.211000,-1.881340
1860.212000,-1.868391
1863.212000,-1.842593
1866.210000,-1.829502
1869.210000,-1.807470
1872.210000,-1.789490
1875.210000,-1.771891
1878.210000,-1.752606
1881.209000,-1.736363
1884.209000,-1.735177
1887.209000,-1.706203
1890.209000,-1.683053
1893.209000,-1.671131
1896.209000,-1.652407
1899.208000,-1.641685
1902.208000,-1.620877
1905.208000,-1.611661
1908.208000,-1.602428
1911.208000,-1.574409
1914.206000,-1.554971
1917.206000,-1.533092
1920.207000,-1.513467
1923.207000,-1.508300
1926.207000,-1.482889
1929.205000,-1.463315
1932.205000,-1.448014
1935.205000,-1.451278
1938.206000,-1.420461
1941.206000,-1.386909
1944.206000,-1.392990
1947.204000,-1.379236
1950.204000,-1.355236
1953.204000,-1.346282
1956.204000,-1.331667
1959.205000,-1.308697
1962.203000,-1.297601
1965.203000,-1.304883
1968.203000,-1.279418
1971.203000,-1.279040
1974.203000,-1.262482
1977.202000,-1.254530
1980.202000,-1.239284
1983.202000,-1.229701
1986.202000,-1.234470
1989.202000,-1.211228
1992.200000,-1.205241
1995.200000,-1.196552
1998.201000,-1.191001
2001.201000,-1.182931
2004.201000,-1.182074
2007.201000,-1.165835
2010.199000,-1.169578
2013.199000,-1.162935
2016.200000,-1.159220
2019.200000,-1.158910
2022.200000,-1.154301
2025.198000,-1.159230
2028.198000,-1.154202
2031.198000,-1.168024
2034.198000,-1.183254
2037.199000,-1.156558
2040.197000,-1.160178
2043.197000,-1.193762
2046.197000,-1.198956
2049.197000,-1.185606
2052.197000,-1.170883
2055.198000,-1.161320
2058.196000,-1.189437
2061.196000,-1.211830
2064.195000,-1.212782
2067.195000,-1.212397
2070.195000,-1.220916
2073.195000,-1.227647
2076.196000,-1.238366
2079.196000,-1.249604
2082.194000,-1.251709
2085.194000,-1.258739
2088.194000,-1.263281
2091.194000,-1.286043
2094.195000,-1.287597
2097.193000,-1.295718
2100.193000,-1.312097
2103.193000,-1.324076
2106.193000,-1.335050
2109.193000,-1.333762
2112.191000,-1.328244
2115.192000,-1.371380
2118.192000,-1.377088
2121.192000,-1.396159
2124.192000,-1.409624
2127.192000,-1.419251
2130.190000,-1.435103
2133.191000,-1.453834
2136.191000,-1.463019
2139.191000,-1.484868
2142.191000,-1.496001
2145.189000,-1.515303
2148.189000,-1.530635
2151.190000,-1.542771
2154.189000,-1.563365
2157.189000,-1.579107
2160.189000,-1.592015
2163.189000,-1.610145
2166.189000,-1.625836
2169.187000,-1.641977
2172.188000,-1.659348
2175.188000,-1.676482
2178.188000,-1.690691
2181.188000,-1.704466
2184.186000,-1.727582
2187.186000,-1.741483
2190.187000,-1.755118
2193.187000,-1.775946
2196.187000,-1.787964
2199.187000,-1.801245
2202.185000,-1.817831
2205.185000,-1.831949
2208.185000,-1.849133
2211.186000,-1.865403
2214.186000,-1.883216
2217.184000,-1.893969
2220.184000,-1.910524
2223.184000,-1.929381
2226.184000,-1.944029
2229.185000,-1.956692
2232.183000,-1.975430
2235.183000,-1.986040
2238.183000,-2.004278
2241.183000,-2.021666
2244.183000,-2.034628
2247.181000,-2.051279
2250.182000,-2.065213
2253.183000,-2.083676
2256.181000,-2.099582
2259.181000,-2.110076
2262.181000,-2.126037
2265.181000,-2.139604
2268.182000,-2.149663
2271.180000,-2.167252
2274.180000,-2.182549
2277.180000,-2.193098
2280.180000,-2.180027
2283.180000,-2.204496
2286.180000,-2.227827
2289.179000,-2.235934
2292.179000,-2.247435
2295.179000,-2.256144
2298.179000,-2.267444
2301.179000,-2.275725
2304.177000,-2.282351
2307.178000,-2.292185
2310.178000,-2.279118
2313.178000,-2.295479
2316.177000,-2.311266
2319.177000,-2.318150
2322.177000,-2.319649
2325.177000,-2.301751
2328.176000,-2.310926
2331.176000,-2.332724
2334.176000,-2.339438
2337.176000,-2.342052
2340.176000,-2.341913
2343.174000,-2.346209
2346.175000,-2.334437
2349.175000,-2.314353
2352.175000,-2.332782
2355.175000,-2.351839
2358.173000,-2.347906
2361.173000,-2.352424
2364.173000,-2.342684
2367.173000,-2.317545
2370.173000,-2.323460
2373.173000,-2.341542
2376.173000,-2.323851
2379.173000,-2.303988
2382.171000,-2.302010
2385.172000,-2.307058
2388.172000,-2.293899
2391.172000,-2.290302
2394.172000,-2.280960
2397.172000,-2.279053
2400.170000,-2.271010
2403.170000,-2.268624
2406.171000,-2.266054
2409.171000,-2.259642
2412.171000,-2.247853
2415.169000,-2.236077
2418.169000,-2.225342
2421.169000,-2.216646
2424.170000,-2.205720
2427.170000,-2.197697
2430.168000,-2.186884
2433.168000,-2.179619
2436.168000,-2.164559
2439.168000,-2.151213
2442.168000,-2.141525
2445.169000,-2.126553
2448.167000,-2.112055
2451.167000,-2.104358
2454.167000,-2.088833
2457.167000,-2.098569
2460.167000,-2.055841
2463.166000,-2.047254
2466.166000,-2.031382
2469.166000,-2.022516
2472.166000,-1.998774
2475.166000,-1.993984
2478.164000,-1.975774
2481.164000,-1.961186
2484.165000,-1.952919
2487.165000,-1.936245
2490.165000,-1.920767
2493.163000,-1.904949
2496.163000,-1.888574
2499.163000,-1.874238
2502.164000,-1.862048
2505.164000,-1.854651
2508.164000,-1.840356
2511.162000,-1.815948
2514.162000,-1.818219
2517.162000,-1.786277
2520.162000,-1.777867
2523.163000,-1.768080
2526.161000,-1.743975
2529.161000,-1.751691
2532.161000,-1.728357
2535.161000,-1.710860
2538.161000,-1.700822
2541.160000,-1.684294
2544.160000,-1.673412
2547.160000,-1.660154
2550.160000,-1.646203
2553.160000,-1.624137
2556.160000,-1.621166
2559.159000,-1.611878
2562.159000,-1.621811
2565.159000,-1.584543
2568.159000,-1.573614
2571.159000,-1.558724
2574.157000,-1.536199
2577.157000,-1.526698
2580.158000,-1.516343
2583.158000,-1.496793
2586.157000,-1.486217
2589.157000,-1.467826
2592.157000,-1.455972
2595.157000,-1.444441
2598.156000,-1.442221
2601.156000,-1.426271
2604.156000,-1.413849
2607.156000,-1.411745
2610.156000,-1.391277
2613.154000,-1.381738
2616.154000,-1.372294
2619.155000,-1.362548
2622.155000,-1.352877
2625.155000,-1.343338
2628.153000,-1.333201
2631.153000,-1.323267
2634.153000,-1.326606
2637.154000,-1.318297
2640.154000,-1.299679
2643.154000,-1.301416
2646.152000,-1.292863
2649.152000,-1.289273
2652.152000,-1.279982
2655.152000,-1.296881
2658.153000,-1.283834
2661.151000,-1.274193
2664.151000,-1.291992
2667.151000,-1.273387
2670.151000,-1.254330
2673.151000,-1.272459
2676.150000,-1.280563
2679.150000,-1.281522
2682.150000,-1.273040
2685.150000,-1.258797
2688.150000,-1.240341
2691.150000,-1.249105
2694.148000,-1.274730
2697.149000,-1.271453
2700.149000,-1.242540
2703.149000,-1.251257
2706.149000,-1.283351
2709.147000,-1.268543
2712.147000,-1.252980
2715.148000,-1.272469
2718.148000,-1.291829
2721.148000,-1.291710
2724.146000,-1.284840
2727.146000,-1.296755
2730.146000,-1.310366
2733.146000,-1.314925
2736.147000,-1.321085
2739.145000,-1.320106
2742.145000,-1.331270
2745.145000,-1.338939
2748.145000,-1.341264
2751.145000,-1.344385
2754.146000,-1.355783
2757.144000,-1.364955
2760.144000,-1.374858
2763.144000,-1.383132
2766.144000,-1.383659
2769.144000,-1.393205
2772.142000,-1.403362
2775.143000,-1.416365
2778.143000,-1.422165
2781.143000,-1.432798
2784.143000,-1.450213
2787.141000,-1.455568
2790.141000,-1.472674
2793.142000,-1.479017
2796.142000,-1.488763
2799.142000,-1.498550
2802.142000,-1.516765
2805.140000,-1.529316
2808.140000,-1.538192
2811.140000,-1.527735
2814.141000,-1.556229
2817.140000,-1.576204
2820.140000,-1.585213
2823.140000,-1.594385
2826.138000,-1.609193
2829.138000,-1.623110
2832.139000,-1.624184
2835.139000,-1.639302
2838.139000,-1.652760
2841.139000,-1.666793
2844.137000,-1.682230
2847.137000,-1.697783
2850.137000,-1.701862
2853.138000,-1.711499
2856.138000,-1.729578
2859.136000,-1.739321
2862.136000,-1.740262
2865.136000,-1.761703
2868.136000,-1.773495
2871.137000,-1.778499
2874.135000,-1.790873
2877.135000,-1.802602
2880.135000,-1.807296
2883.135000,-1.816519
2886.135000,-1.823682
2889.135000,-1.848042
2892.134000,-1.859733
2895.134000,-1.863979
2898.134000,-1.865495
2901.134000,-1.889084
2904.134000,-1.886874
2907.132000,-1.905959
2910.133000,-1.920254
2913.133000,-1.928524
2916.133000,-1.938410
2919.133000,-1.945940
2922.131000,-1.948673
2925.131000,-1.958028
2928.132000,-1.972513
2931.132000,-1.982664
2934.132000,-1.990762
2937.130000,-1.989133
2940.130000,-2.006671
2943.130000,-2.008289
2946.130000,-2.022414
2949.131000,-2.027054
2952.131000,-2.036882
2955.129000,-2.038990
2958.129000,-2.049620
2961.129000,-2.060515
2964.129000,-2.066937
2967.130000,-2.060352
2970.128000,-2.069422
2973.128000,-2.083394
2976.128000,-2.067022
2979.128000,-2.081487
2982.128000,-2.088938
2985.126000,-2.091270
2988.128000,-2.107170
2991.128000,-2.107730
2994.128000,-2.103002
2997.126000,-2.088982
3000.126000,-2.092287
3003.126000,-2.108669
3006.127000,-2.118667
3009.127000,-2.110423
3012.125000,-2.102101
3015.125000,-2.107350
3018.125000,-2.107676
3021.125000,-2.107812
3024.125000,-2.113302
3027.124000,-2.117888
3030.124000,-2.110532
3033.124000,-2.091396
3036.124000,-2.082241
3039.124000,-2.102947
3042.122000,-2.107928
3045.123000,-2.107044
3048.123000,-2.079229
3051.123000,-2.072468
3054.123000,-2.066373
3057.123000,-2.066689
3060.121000,-2.061559
3063.121000,-2.052724
3066.122000,-2.055760
3069.122000,-2.045469
3072.122000,-2.046326
3075.120000,-2.039966
3078.120000,-2.031107
3081.119000,-2.030451
3084.120000,-2.016030
3087.120000,-2.025504
3090.120000,-2.007304
3093.120000,-2.015272
3096.120000,-2.015649
3099.118000,-1.985656
3102.118000,-1.981801
3105.119000,-1.975865
3108.119000,-1.969270
3111.119000,-1.957111
3114.117000,-1.950468
3117.117000,-1.938614
3120.117000,-1.938689
3123.118000,-1.927964
3126.118000,-1.913682
3129.116000,-1.909868
3132.116000,-1.902168
3135.116000,-1.881299
3138.116000,-1.899323
3141.116000,-1.878297
3144.117000,-1.857241
3147.115000,-1.872202
3150.115000,-1.849470
3153.115000,-1.857850
3156.115000,-1.836137
3159.115000,-1.822162
3162.114000,-1.813432
3165.114000,-1.799032
3168.114000,-1.793083
3171.114000,-1.783381
3174.114000,-1.792118
3177.112000,-1.763681
3180.112000,-1.755788
3183.113000,-1.750274
3186.113000,-1.740714
3189.113000,-1.731777
3192.111000,-1.725186
3195.111000,-1.720341
3198.111000,-1.703215
3201.112000,-1.696198
3204.112000,-1.692830
3207.112000,-1.680238
3210.110000,-1.669248
3213.110000,-1.663608
3216.110000,-1.653624
3219.110000,-1.638826
3222.111000,-1.637888
3225.109000,-1.621716
3228.109000,-1.615013
3231.109000,-1.603325
3234.109000,-1.608013
3237.109000,-1.600065
3240.108000,-1.578057
3243.108000,-1.579549
3246.108000,-1.566339
3249.108000,-1.561563
3252.108000,-1.548937
3255.108000,-1.538168
3258.106000,-1.530451
3261.107000,-1.520236
3264.107000,-1.515847
3267.107000,-1.513858
3270.107000,-1.512815
3273.105000,-1.490936
3276.105000,-1.493866
3279.106000,-1.485860
3282.106000,-1.478912
3285.106000,-1.482825
3288.104000,-1.468741
3291.104000,-1.494033
3294.104000,-1.476389
3297.105000,-1.451502
3300.105000,-1.486153
3303.105000,-1.455625
3306.103000,-1.449476
3309.103000,-1.463101
3312.103000,-1.465256
3315.103000,-1.437415
3318.104000,-1.430418
3321.102000,-1.453106
3324.103000,-1.453460
3327.101000,-1.426067
3330.101000,-1.421964
3333.101000,-1.446178
3336.102000,-1.444302
3339.102000,-1.431608
3342.102000,-1.409073
3345.100000,-1.429069
3348.100000,-1.439060
3351.100000,-1.419064
3354.100000,-1.420098
3357.101000,-1.444710
3360.099000,-1.436197
3363.099000,-1.437353
3366.099000,-1.443935
3369.099000,-1.451216
3372.099000,-1.439155
3375.098000,-1.418819
3378.098000,-1.445308
3381.098000,-1.455187
3384.098000,-1.448721
3387.098000,-1.441497
3390.098000,-1.456421
3393.096000,-1.465423
3396.097000,-1.468788
3399.097000,-1.456013
3402.097000,-1.470712
3405.097000,-1.476039
3408.095000,-1.467507
3411.095000,-1.492571
3414.096000,-1.472956
3417.096000,-1.470841
3420.096000,-1.505931
3423.094000,-1.510115
3426.094000,-1.511268
3429.094000,-1.498193
3432.094000,-1.525314
3435.095000,-1.533310
3438.093000,-1.509894
3441.093000,-1.512424
3444.093000,-1.544328
3447.093000,-1.550093
3450.093000,-1.562335
3453.094000,-1.571258
3456.092000,-1.573706
3459.092000,-1.570092
3462.092000,-1.589085
3465.092000,-1.594238
3468.092000,-1.601265
3471.090000,-1.603155
3474.091000,-1.608734
3477.091000,-1.619245
3480.091000,-1.620520
3483.091000,-1.633298
3486.089000,-1.638639
3489.089000,-1.654072
3492.090000,-1.663135
3495.090000,-1.662000
3498.090000,-1.665987
3501.090000,-1.688074
3504.088000,-1.681656
3507.088000,-1.692925
3510.088000,-1.703888
3513.089000,-1.713288
3516.089000,-1.718628
3519.087000,-1.731417
3522.087000,-1.740310
3525.087000,-1.731369
3528.087000,-1.744811
3531.088000,-1.760241
3534.086000,-1.763056
3537.086000,-1.753007
3540.086000,-1.749828
3543.086000,-1.780767
3546.086000,-1.789663
3549.086000,-1.789337
3552.085000,-1.781549
3555.085000,-1.804821
3558.085000,-1.805199
3561.085000,-1.820000
3564.085000,-1.822805
3567.083000,-1.823756
3570.084000,-1.835022
3573.084000,-1.841182
3576.084000,-1.848974
3579.084000,-1.835077
3582.082000,-1.857466
3585.082000,-1.847600
3588.083000,-1.837956
