Time(s),Position(V)
531.331000,3.041539
534.330000,2.984285
537.330000,2.924961
540.330000,2.871063
543.330000,2.820312
546.329000,2.769487
549.329000,2.718427
552.329000,2.672194
555.329000,2.625380
558.329000,2.580116
561.329000,2.531365
564.329000,2.485754
567.327000,2.441357
570.327000,2.395811
573.328000,2.345071
576.328000,2.296139
579.328000,2.244199
582.326000,2.191657
585.326000,2.138499
588.326000,2.083741
591.326000,2.029166
594.327000,1.974264
597.325000,1.915267
600.325000,1.858108
603.325000,1.804040
606.325000,1.750155
609.325000,1.698011
612.324000,1.645081
615.324000,1.590673
618.324000,1.544695
621.324000,1.493880
624.324000,1.446314
627.324000,1.400041
630.323000,1.353122
633.324000,1.306712
636.322000,1.262329
639.322000,1.218234
642.322000,1.172559
645.322000,1.129784
648.322000,1.088858
651.323000,1.048095
654.321000,1.008855
657.321000,0.969452
660.321000,0.929845
663.321000,0.890737
666.321000,0.853724
669.319000,0.815670
672.320000,0.781914
675.320000,0.747950
678.320000,0.718252
681.320000,0.690784
684.318000,0.654233
687.318000,0.626660
690.319000,0.598567
693.319000,0.571059
696.319000,0.549945
699.317000,0.523619
702.317000,0.501832
705.317000,0.477461
708.317000,0.457207
711.318000,0.440910
714.318000,0.422036
717.316000,0.403727
720.316000,0.384979
723.316000,0.375348
726.316000,0.357491
729.317000,0.352279
732.315000,0.340949
735.315000,0.324924
738.315000,0.323972
741.315000,0.314889
744.315000,0.309511
747.313000,0.303399
750.314000,0.305955
753.314000,0.303990
756.314000,0.303310
759.314000,0.304928
762.314000,0.310537
765.312000,0.309766
768.313000,0.312683
771.313000,0.330390
774.313000,0.329772
777.313000,0.341476
780.311000,0.352490
783.311000,0.366204
786.312000,0.372285
789.312000,0.392305
792.312000,0.405488
795.312000,0.421642
798.310000,0.428366
801.310000,0.453515
804.310000,0.469731
807.311000,0.492008
810.311000,0.511269
813.309000,0.530758
816.309000,0.555166
819.309000,0.577909
822.309000,0.602718
825.310000,0.629869
828.308000,0.655321
831.308000,0.681436
834.308000,0.710984
837.308000,0.743472
840.308000,0.767534
843.306000,0.804282
846.307000,0.835204
849.307000,0.869076
852.307000,0.904559
855.307000,0.936990
858.307000,0.957129
861.305000,0.999007
864.306000,1.031332
867.306000,1.067441
870.306000,1.101120
873.306000,1.139744
876.304000,1.170673
879.304000,1.209403
882.304000,1.246803
885.304000,1.285313
888.304000,1.323849
891.304000,1.360237
894.304000,1.400609
897.304000,1.438125
900.302000,1.476757
903.303000,1.515398
906.303000,1.555073
909.303000,1.596289
912.303000,1.634216
915.301000,1.673327
918.301000,1.715650
921.301000,1.756281
924.302000,1.797428
927.302000,1.835325
930.302000,1.877455
933.300000,1.913893
936.300000,1.954639
939.300000,1.994151
942.301000,2.033058
945.301000,2.070891
948.299000,2.111157
951.299000,2.147640
954.299000,2.182335
957.299000,2.219145
960.299000,2.251348
963.298000,2.289320
966.298000,2.320442
969.298000,2.349347
972.298000,2.383056
975.298000,2.412373
978.296000,2.439991
981.297000,2.467088
984.297000,2.492652
987.297000,2.519603
990.297000,2.544745
993.297000,2.569605
996.295000,2.591358
999.295000,2.613890
1002.296000,2.634256
1005.296000,2.659834
1008.296000,2.673690
1011.294000,2.699709
1014.294000,2.720511
1017.294000,2.738997
1020.295000,2.760910
1023.295000,2.778040
1026.293000,2.795686
1029.293000,2.813245
1032.293000,2.827801
1035.293000,2.847141
1038.293000,2.865457
1041.294000,2.875254
1044.292000,2.887339
1047.292000,2.901134
1050.292000,2.911316
1053.292000,2.924832
1056.292000,2.928418
1059.291000,2.940031
1062.291000,2.948091
1065.291000,2.952779
1068.291000,2.959010
1071.290000,2.962743
1074.290000,2.962423
1077.289000,2.964021
1080.290000,2.963854
1083.290000,2.964065
1086.290000,2.961910
1089.288000,2.959251
1092.288000,2.954989
1095.288000,2.950967
1098.289000,2.945603
1101.289000,2.936842
1104.289000,2.925913
1107.287000,2.917527
1110.288000,2.907889
1113.288000,2.893438
1116.286000,2.879786
1119.287000,2.867378
1122.287000,2.852702
1125.287000,2.838768
1128.287000,2.825207
1131.285000,2.805388
1134.285000,2.786855
1137.286000,2.771788
1140.286000,2.752724
1143.286000,2.727779
1146.284000,2.712774
1149.284000,2.690527
1152.284000,2.676559
1155.285000,2.651413
1158.285000,2.629993
1161.283000,2.610644
1164.283000,2.588819
1167.283000,2.569564
1170.283000,2.547057
1173.283000,2.525286
1176.284000,2.502486
1179.282000,2.479740
1182.282000,2.459595
1185.282000,2.435446
1188.282000,2.410942
1191.282000,2.386911
1194.281000,2.358424
1197.281000,2.331796
1200.281000,2.307435
1203.281000,2.280345
1206.281000,2.255866
1209.279000,2.227018
1212.279000,2.195512
1215.280000,2.169784
1218.280000,2.137306
1221.280000,2.108982
1224.280000,2.079301
1227.278000,2.047645
1230.278000,2.018848
1233.279000,1.985547
1236.279000,1.954673
1239.279000,1.922749
1242.277000,1.890658
1245.277000,1.860243
1248.277000,1.823831
1251.277000,1.796724
1254.278000,1.768050
1257.276000,1.736030
1260.276000,1.705109
1263.276000,1.674976
1266.276000,1.645112
1269.276000,1.616301
1272.277000,1.589054
1275.275000,1.560523
1278.275000,1.529071
1281.274000,1.501495
1284.274000,1.475767
1287.274000,1.452107
1290.274000,1.422121
1293.275000,1.399402
1296.273000,1.370799
1299.273000,1.348886
1302.273000,1.323818
1305.273000,1.301759
1308.273000,1.279051
1311.274000,1.252719
1314.272000,1.229918
1317.272000,1.207043
1320.272000,1.188302
1323.272000,1.164707
1326.272000,1.147866
1329.270000,1.128336
1332.271000,1.109363
1335.271000,1.089640
1338.271000,1.069433
1341.271000,1.053561
1344.269000,1.037526
1347.269000,1.020658
1350.270000,1.007736
1353.270000,0.991558
1356.270000,0.984008
1359.270000,0.964886
1362.268000,0.952023
1365.268000,0.939972
1368.268000,0.930912
1371.269000,0.921030
1374.269000,0.911511
1377.267000,0.899630
1380.267000,0.889371
1383.268000,0.880821
1386.266000,0.881297
1389.267000,0.870905
1392.267000,0.864177
1395.267000,0.855706
1398.267000,0.861393
1401.265000,0.849899
1404.265000,0.857439
1407.265000,0.844817
1410.266000,0.848601
1413.266000,0.852745
1416.266000,0.841248
1419.264000,0.850406
1422.264000,0.844916
1425.264000,0.851776
1428.265000,0.856114
1431.263000,0.854370
1434.263000,0.865785
1437.263000,0.875837
1440.263000,0.874369
1443.263000,0.884676
1446.263000,0.892532
1449.262000,0.896962
1452.262000,0.909614
1455.262000,0.917018
1458.262000,0.927302
1461.262000,0.926666
1464.260000,0.947770
1467.261000,0.958335
1470.261000,0.963683
1473.261000,0.984212
1476.261000,0.996301
1479.261000,1.011629
1482.259000,1.011459
1485.259000,1.037971
1488.260000,1.050947
1491.260000,1.068764
1494.259000,1.081460
1497.259000,1.095670
1500.259000,1.114704
1503.259000,1.133578
1506.258000,1.147920
1509.258000,1.162908
1512.258000,1.186164
1515.258000,1.197069
1518.258000,1.223493
1521.256000,1.242136
1524.257000,1.259898
1527.257000,1.282443
1530.257000,1.305063
1533.257000,1.320942
1536.255000,1.342801
1539.255000,1.363364
1542.255000,1.386549
1545.256000,1.407289
1548.256000,1.426628
1551.254000,1.450826
1554.254000,1.474656
1557.254000,1.493458
1560.254000,1.515565
1563.255000,1.534796
1566.255000,1.562746
1569.253000,1.583129
1572.253000,1.607439
1575.253000,1.631238
1578.253000,1.649935
1581.253000,1.675068
1584.252000,1.694829
1587.252000,1.719380
1590.252000,1.739668
1593.252000,1.764246
1596.252000,1.788715
1599.250000,1.809442
1602.251000,1.828778
1605.251000,1.849807
1608.251000,1.873977
1611.251000,1.895489
1614.251000,1.916915
1617.249000,1.939760
1620.249000,1.959113
1623.250000,1.979775
1626.250000,2.000352
1629.250000,2.020650
1632.248000,2.040489
1635.248000,2.062076
1638.248000,2.075851
1641.249000,2.097695
1644.249000,2.112198
1647.247000,2.130011
1650.247000,2.145118
1653.248000,2.161989
1656.246000,2.176016
1659.246000,2.190460
1662.247000,2.206492
1665.247000,2.219128
1668.247000,2.232165
1671.245000,2.244107
1674.245000,2.253517
1677.245000,2.268270
1680.246000,2.278173
1683.246000,2.283741
1686.244000,2.299844
1689.244000,2.305471
1692.244000,2.313170
1695.244000,2.319752
1698.244000,2.333686
1701.245000,2.328441
1704.243000,2.340842
1707.243000,2.345543
1710.243000,2.351200
1713.243000,2.360079
1716.243000,2.362707
1719.242000,2.358533
1722.242000,2.365961
1725.242000,2.372984
1728.242000,2.363408
1731.242000,2.376944
1734.242000,2.366535
1737.240000,2.373300
1740.241000,2.368605
1743.241000,2.373738
1746.241000,2.361664
1749.241000,2.375754
1752.239000,2.369945
1755.239000,2.366181
1758.240000,2.360192
1761.240000,2.355840
1764.240000,2.349932
1767.238000,2.347355
1770.238000,2.340743
1773.238000,2.334138
1776.238000,2.325755
1779.239000,2.329481
1782.237000,2.320224
1785.237000,2.309737
1788.237000,2.303356
1791.237000,2.295541
1794.237000,2.280988
1797.238000,2.268671
1800.236000,2.259904
1803.236000,2.251083
1806.236000,2.239762
1809.236000,2.241143
1812.236000,2.216881
1815.234000,2.210024
1818.235000,2.191922
1821.235000,2.179235
1824.235000,2.169733
1827.235000,2.162040
1830.233000,2.139210
1833.233000,2.128029
1836.234000,2.113622
1839.234000,2.097668
1842.234000,2.080736
1845.234000,2.063742
1848.232000,2.048777
1851.232000,2.034075
1854.232000,2.015340
1857.233000,1.997143
1860.233000,1.977796
1863.231000,1.964420
1866.231000,1.944890
1869.231000,1.926339
1872.231000,1.907434
1875.232000,1.887459
1878.230000,1.869333
1881.230000,1.850541
1884.230000,1.833829
1887.230000,1.814048
1890.230000,1.799168
1893.229000,1.778850
1896.229000,1.760309
1899.229000,1.741714
1902.229000,1.723615
1905.229000,1.705989
1908.229000,1.687370
1911.227000,1.668394
1914.228000,1.650428
1917.228000,1.633356
1920.228000,1.617454
1923.228000,1.610818
1926.226000,1.582381
1929.226000,1.563623
1932.227000,1.545919
1935.227000,1.528153
1938.227000,1.514967
1941.225000,1.494257
1944.225000,1.478575
1947.225000,1.464134
1950.225000,1.449153
1953.226000,1.435569
1956.226000,1.419965
1959.224000,1.402237
1962.224000,1.388112
1965.224000,1.372135
1968.224000,1.359723
1971.225000,1.346449
1974.223000,1.335747
1977.223000,1.321075
1980.224000,1.309510
1983.222000,1.296337
1986.222000,1.284109
1989.222000,1.271572
1992.223000,1.261720
1995.223000,1.254578
1998.221000,1.237438
2001.221000,1.227634
2004.221000,1.215658
2007.221000,1.206629
2010.222000,1.196699
2013.220000,1.190094
2016.220000,1.182231
2019.220000,1.174378
2022.220000,1.166209
2025.220000,1.156908
2028.218000,1.161253
2031.219000,1.148872
2034.219000,1.150402
2037.219000,1.147815
2040.219000,1.132092
2043.219000,1.125358
2046.217000,1.122529
2049.218000,1.130304
2052.218000,1.114323
2055.218000,1.116380
2058.218000,1.116947
2061.216000,1.112940
2064.216000,1.113398
2067.216000,1.112861
2070.217000,1.104431
2073.217000,1.107694
2076.217000,1.115088
2079.215000,1.108323
2082.215000,1.118960
2085.215000,1.124307
2088.216000,1.116285
2091.216000,1.125110
2094.214000,1.125830
2097.214000,1.127778
2100.214000,1.129420
2103.214000,1.134686
2106.214000,1.133343
2109.213000,1.147376
2112.213000,1.150204
2115.213000,1.156531
2118.213000,1.160957
2121.213000,1.158176
2124.211000,1.174592
2127.212000,1.186164
2130.212000,1.182289
2133.212000,1.196614
2136.212000,1.199769
2139.212000,1.210456
2142.210000,1.223810
2145.210000,1.227185
2148.211000,1.237564
2151.211000,1.248894
2154.211000,1.258440
2157.209000,1.273788
2160.209000,1.283572
2163.209000,1.293617
2166.210000,1.305621
2169.210000,1.313688
2172.208000,1.327391
2175.208000,1.329852
2178.208000,1.343549
2181.208000,1.359275
2184.208000,1.372512
2187.209000,1.384043
2190.207000,1.396951
2193.207000,1.408720
2196.207000,1.418442
2199.207000,1.435569
2202.207000,1.446926
2205.206000,1.458359
2208.206000,1.472188
2211.206000,1.480962
2214.206000,1.492659
2217.206000,1.510269
2220.205000,1.523883
2223.205000,1.535323
2226.206000,1.547710
2229.204000,1.562593
2232.204000,1.575096
2235.204000,1.589357
2238.204000,1.601541
2241.204000,1.616590
2244.203000,1.630637
2247.203000,1.641512
2250.203000,1.655375
2253.203000,1.668000
2256.203000,1.684233
2259.201000,1.690668
2262.202000,1.704194
2265.202000,1.710269
2268.202000,1.730945
2271.202000,1.742455
2274.202000,1.755281
2277.200000,1.768767
2280.200000,1.778918
2283.201000,1.793365
2286.201000,1.804227
2289.201000,1.811498
2292.199000,1.824494
2295.199000,1.835260
2298.199000,1.848624
2301.200000,1.855841
2304.200000,1.858203
2307.198000,1.880460
2310.198000,1.891250
2313.198000,1.897063
2316.198000,1.908536
2319.198000,1.913411
2322.199000,1.913584
2325.197000,1.936442
2328.197000,1.943812
2331.197000,1.941599
2334.197000,1.949639
2337.197000,1.963182
2340.196000,1.970443
2343.196000,1.967557
2346.196000,1.982899
2349.196000,1.987376
2352.196000,1.991557
2355.196000,1.996721
2358.194000,2.008589
2361.195000,1.996541
2364.195000,2.009663
2367.195000,2.014296
2370.195000,2.018920
2373.193000,2.021619
2376.193000,2.023604
2379.194000,2.026905
2382.194000,2.023910
2385.193000,2.022499
2388.193000,2.024111
2391.193000,2.024723
2394.193000,2.023271
2397.191000,2.012661
2400.192000,2.013746
2403.192000,2.032504
2406.192000,2.018274
2409.192000,2.012474
2412.190000,2.025664
2415.191000,2.017580
2418.192000,2.009850
2421.190000,2.020069
2424.190000,2.015391
2427.190000,2.007752
2430.190000,1.997269
2433.190000,1.988093
2436.188000,1.982420
2439.189000,1.981543
2442.189000,1.972990
2445.189000,1.969570
2448.189000,1.976277
2451.187000,1.953150
2454.187000,1.946253
2457.188000,1.942449
2460.188000,1.938084
2463.188000,1.929174
2466.188000,1.915851
2469.186000,1.909831
2472.186000,1.905466
2475.186000,1.896780
2478.187000,1.894768
2481.187000,1.878750
2484.185000,1.872437
2487.185000,1.859529
2490.185000,1.849542
2493.185000,1.844453
2496.186000,1.832153
2499.184000,1.820004
2502.184000,1.814204
2505.184000,1.806229
2508.184000,1.794630
2511.184000,1.783388
2514.182000,1.778840
2517.183000,1.766146
2520.183000,1.752939
2523.183000,1.741745
2526.183000,1.731628
2529.183000,1.733844
2532.181000,1.711489
2535.182000,1.698368
2538.181000,1.697657
2541.181000,1.682013
2544.181000,1.664777
2547.181000,1.656316
2550.181000,1.655269
2553.181000,1.637024
2556.180000,1.627366
2559.180000,1.615098
2562.180000,1.604950
2565.180000,1.588592
2568.180000,1.581198
2571.178000,1.574338
2574.179000,1.563066
2577.178000,1.554135
2580.178000,1.541452
2583.178000,1.529170
2586.178000,1.520640
2589.178000,1.517659
2592.178000,1.501981
2595.177000,1.490691
2598.177000,1.482196
2601.177000,1.476298
2604.177000,1.465100
2607.177000,1.464723
2610.175000,1.446784
2613.176000,1.438662
2616.176000,1.432295
2619.175000,1.435715
2622.175000,1.411793
2625.175000,1.409315
2628.175000,1.407187
2631.176000,1.396084
2634.174000,1.386328
2637.174000,1.376778
2640.174000,1.383669
2643.174000,1.360016
2646.174000,1.357565
2649.174000,1.359475
2652.173000,1.347227
2655.173000,1.343158
2658.173000,1.333204
2661.173000,1.335472
2664.173000,1.319963
2667.171000,1.316333
2670.172000,1.313868
2673.172000,1.323047
2676.172000,1.310788
2679.172000,1.306257
2682.170000,1.314273
2685.170000,1.293560
2688.171000,1.290480
2691.170000,1.287114
2694.170000,1.293342
2697.170000,1.298360
2700.170000,1.283355
2703.170000,1.286819
2706.168000,1.277671
2709.169000,1.276134
2712.169000,1.269740
2715.169000,1.287498
2718.169000,1.276569
2721.167000,1.270722
2724.167000,1.274825
2727.167000,1.288263
2730.168000,1.283507
2733.168000,1.271915
2736.168000,1.284786
2739.166000,1.281896
2742.166000,1.284823
2745.166000,1.284215
2748.167000,1.287845
2751.167000,1.298275
2754.165000,1.289426
2757.165000,1.301763
2760.165000,1.301977
2763.165000,1.296072
2766.165000,1.303507
2769.164000,1.299563
2772.164000,1.312722
2775.164000,1.309745
2778.164000,1.321714
2781.164000,1.310982
2784.164000,1.325623
2787.163000,1.325909
2790.163000,1.332806
2793.163000,1.339337
2796.163000,1.346357
2799.163000,1.349556
2802.161000,1.351364
2805.161000,1.362052
2808.162000,1.366308
2811.162000,1.372281
2814.162000,1.381456
2817.160000,1.386627
2820.160000,1.383941
2823.160000,1.391906
2826.161000,1.403556
2829.161000,1.398375
2832.159000,1.416528
2835.159000,1.421485
2838.159000,1.423834
2841.159000,1.442565
2844.159000,1.449785
2847.160000,1.442670
2850.158000,1.461731
2853.158000,1.459606
2856.158000,1.475601
2859.158000,1.481720
2862.158000,1.487268
2865.157000,1.496338
2868.157000,1.500352
2871.157000,1.510877
2874.157000,1.518618
2877.157000,1.525604
2880.157000,1.528333
2883.155000,1.536380
2886.156000,1.546571
2889.156000,1.543695
2892.156000,1.562675
2895.156000,1.568464
2898.154000,1.577078
2901.155000,1.584571
2904.154000,1.594228
2907.154000,1.601293
2910.154000,1.609546
2913.154000,1.604185
2916.154000,1.619007
2919.154000,1.624497
2922.152000,1.633961
2925.154000,1.643459
2928.154000,1.645982
2931.152000,1.655018
2934.152000,1.656690
2937.152000,1.663516
2940.152000,1.656337
2943.153000,1.675581
2946.151000,1.686041
2949.151000,1.680116
2952.151000,1.687992
2955.151000,1.696426
2958.151000,1.701736
2961.149000,1.709678
2964.150000,1.713247
2967.150000,1.720923
2970.150000,1.708726
2973.150000,1.726342
2976.148000,1.733178
2979.148000,1.723877
2982.149000,1.737482
2985.150000,1.741072
2988.148000,1.735065
2991.148000,1.748139
2994.148000,1.741456
2997.148000,1.744597
3000.146000,1.758297
3003.147000,1.749655
3006.147000,1.751555
3009.147000,1.767281
3012.147000,1.756988
3015.147000,1.767210
3018.145000,1.769355
3021.146000,1.768838
3024.146000,1.767982
3027.146000,1.769851
3030.146000,1.769437
3033.144000,1.776511
3036.144000,1.772211
3039.145000,1.774560
3042.145000,1.773060
3045.145000,1.768359
3048.143000,1.776538
3051.143000,1.767128
3054.143000,1.770742
3057.143000,1.765636
3060.144000,1.762026
3063.144000,1.764409
3066.142000,1.759877
3069.142000,1.758691
3072.142000,1.748907
3075.142000,1.755920
3078.143000,1.754176
3081.142000,1.738148
3084.142000,1.739668
3087.140000,1.738893
3090.140000,1.740585
3093.140000,1.733939
3096.140000,1.738335
3099.141000,1.732954
3102.141000,1.722500
3105.139000,1.718115
3108.139000,1.720858
3111.139000,1.706706
3114.139000,1.701512
3117.140000,1.709446
3120.138000,1.690872
3123.138000,1.695311
3126.138000,1.685742
3129.138000,1.689135
3132.138000,1.682390
3135.136000,1.671192
3138.137000,1.665328
3141.137000,1.664291
3144.137000,1.661164
3147.137000,1.653073
3150.137000,1.655731
3153.135000,1.648548
3156.136000,1.643021
3159.136000,1.636208
3162.136000,1.631993
3165.136000,1.620092
3168.134000,1.611219
3171.134000,1.613891
3174.134000,1.609937
3177.135000,1.599593
3180.135000,1.601874
3183.133000,1.584016
3186.134000,1.576959
3189.134000,1.573077
3192.132000,1.564612
3195.133000,1.569168
3198.133000,1.561498
3201.133000,1.552024
3204.133000,1.556046
3207.131000,1.542978
3210.131000,1.533568
3213.131000,1.536053
3216.132000,1.523356
3219.132000,1.523414
3222.132000,1.516850
3225.130000,1.504874
3228.130000,1.499581
3231.130000,1.503340
3234.131000,1.488393
3237.131000,1.491089
3240.129000,1.482162
3243.129000,1.477086
3246.129000,1.474411
3249.129000,1.464253
3252.129000,1.460409
3255.128000,1.451652
3258.128000,1.448252
3261.128000,1.445431
3264.128000,1.439842
3267.128000,1.440835
3270.128000,1.443371
3273.127000,1.427910
3276.127000,1.431748
3279.127000,1.428763
3282.127000,1.424752
3285.127000,1.411388
3288.125000,1.408744
3291.125000,1.410246
3294.126000,1.399079
3297.126000,1.410403
3300.126000,1.395139
3303.124000,1.398192
3306.125000,1.393521
3309.125000,1.383084
3312.124000,1.390686
3315.124000,1.373814
3318.124000,1.371703
3321.124000,1.374780
3324.124000,1.369898
3327.122000,1.377516
3330.122000,1.361862
3333.123000,1.368497
3336.123000,1.361627
3339.123000,1.356113
3342.121000,1.360600
3345.121000,1.362630
3348.121000,1.363643
3351.122000,1.353489
3354.122000,1.350558
3357.122000,1.345928
3360.120000,1.358765
3363.120000,1.354039
3366.120000,1.346221
3369.121000,1.341812
3372.121000,1.357031
3375.119000,1.346853
3378.119000,1.350973
3381.119000,1.359516
3384.119000,1.348196
3387.119000,1.359914
3390.118000,1.347954
3393.118000,1.359938
3396.118000,1.361705
3399.118000,1.355787
3402.118000,1.364530
3405.118000,1.359778
3408.117000,1.356943
3411.117000,1.363255
3414.117000,1.366380
3417.117000,1.368766
3420.117000,1.360043
3423.115000,1.371193
3426.115000,1.372335
3429.116000,1.371526
3432.116000,1.380076
3435.116000,1.386739
3438.114000,1.375038
3441.115000,1.391158
3444.115000,1.391947
3447.114000,1.400548
3450.114000,1.394180
3453.114000,1.390472
3456.114000,1.391243
3459.114000,1.405575
3462.112000,1.407584
3465.112000,1.416440
3468.113000,1.409770
3471.113000,1.417881
3474.113000,1.412510
3477.113000,1.428393
3480.111000,1.426941
3483.111000,1.437789
3486.112000,1.427509
3489.112000,1.436718
3492.112000,1.444370
3495.110000,1.451655
3498.110000,1.454534
3501.110000,1.461194
3504.110000,1.465861
3507.111000,1.471382
3510.109000,1.473449
3513.109000,1.477127
3516.109000,1.467344
3519.109000,1.483872
3522.109000,1.475982
3525.110000,1.489280
3528.108000,1.497398
3531.108000,1.494760
3534.108000,1.496382
3537.108000,1.497884
3540.108000,1.500298
3543.106000,1.510197
3546.107000,1.520552
3549.107000,1.524135
3552.107000,1.527208
3555.107000,1.521596
3558.105000,1.537661
3561.105000,1.535006
3564.106000,1.545813
3567.106000,1.535595
3570.106000,1.546650
3573.104000,1.555998
3576.104000,1.560064
3579.104000,1.554839
3582.104000,1.559115
3585.105000,1.567410
3588.105000,1.568923
3591.104000,1.576041
3594.104000,1.582694
3597.102000,1.582160
3600.102000,1.585723
3603.104000,1.588120
3606.102000,1.582069
3609.102000,1.597366
3612.102000,1.589938
3615.102000,1.602081
3618.102000,1.604903
3621.100000,1.598464
3624.101000,1.608965
3627.101000,1.601881
3630.101000,1.616396
3633.101000,1.607928
3636.101000,1.612898
3639.099000,1.615713
3642.100000,1.614136
3645.100000,1.626285
3648.100000,1.613425
3651.100000,1.626282
3654.098000,1.618766
3657.098000,1.631663
3660.098000,1.620833
3663.099000,1.629019
3666.099000,1.631877
3669.098000,1.634580
3672.098000,1.639584
3675.098000,1.636450
3678.096000,1.626506
3681.097000,1.641189
3684.097000,1.629814
3687.097000,1.641308
3690.097000,1.632659
3693.095000,1.633706
3696.095000,1.639132
3699.095000,1.637867
3702.096000,1.635845
3705.096000,1.635991
3708.094000,1.645424
3711.094000,1.637493
3714.094000,1.642565
3717.094000,1.640539
3720.095000,1.633132
3723.095000,1.634713
3726.093000,1.639203
3729.093000,1.640271
3732.093000,1.632629
3735.093000,1.637153
3738.094000,1.630378
3741.092000,1.627672
3744.092000,1.631979
3747.092000,1.627489
3750.092000,1.628107
3753.092000,1.628026
3756.090000,1.620173
3759.091000,1.626459
3762.091000,1.624555
3765.091000,1.622526
3768.091000,1.615900
3771.091000,1.625517
3774.089000,1.612783
3777.090000,1.623141
3780.090000,1.608860
3783.090000,1.611552
3786.090000,1.613701
3789.088000,1.604291
3792.088000,1.610661
3795.088000,1.600596
3798.089000,1.605181
3801.089000,1.596710
3804.087000,1.603444
3807.087000,1.586501
3810.087000,1.591556
3813.087000,1.594759
3816.088000,1.582252
3819.088000,1.578414
3822.086000,1.585227
3825.086000,1.570626
3828.086000,1.564442
3831.086000,1.579730
3834.086000,1.564344
3837.085000,1.569593
3840.085000,1.561410
3843.085000,1.555984
3846.085000,1.551647
3849.085000,1.561240
3852.083000,1.551297
3855.084000,1.556491
3858.084000,1.535017
3861.084000,1.536631
3864.084000,1.538851
3867.084000,1.534796
3870.082000,1.535714
3873.082000,1.525128
3876.083000,1.523693
3879.083000,1.513022
3882.083000,1.509354
