Time(s),Position(V)
738.319000,-0.226132
741.319000,-0.193222
744.317000,-0.154431
747.317000,-0.113708
750.317000,-0.076889
753.318000,-0.031880
756.318000,0.009556
759.316000,0.052950
762.316000,0.092149
765.316000,0.134262
768.316000,0.173621
771.317000,0.213762
774.317000,0.256629
777.315000,0.299091
780.315000,0.341228
783.315000,0.373190
786.315000,0.421292
789.315000,0.463262
792.314000,0.514216
795.314000,0.563991
798.314000,0.615014
801.314000,0.664622
804.314000,0.722086
807.312000,0.779272
810.313000,0.835156
813.313000,0.891278
816.313000,0.954236
819.313000,1.012407
822.313000,1.068879
825.311000,1.123933
828.311000,1.178753
831.312000,1.236768
834.312000,1.286706
837.312000,1.340214
840.312000,1.394870
843.310000,1.447426
846.310000,1.497031
849.311000,1.547455
852.311000,1.601038
855.309000,1.652924
858.309000,1.704238
861.309000,1.760088
864.309000,1.812736
867.309000,1.869969
870.308000,1.924615
873.308000,1.981461
876.308000,2.040126
879.308000,2.097046
882.308000,2.154252
885.308000,2.211989
888.307000,2.269069
891.307000,2.321968
894.307000,2.358774
897.307000,2.408988
900.307000,2.450658
903.305000,2.489687
906.305000,2.527870
909.306000,2.569734
912.306000,2.605986
915.306000,2.637764
918.304000,2.671035
921.304000,2.707664
924.304000,2.740850
927.305000,2.774929
930.305000,2.807727
933.305000,2.840376
936.303000,2.879160
939.303000,2.908698
942.303000,2.944182
945.303000,2.975511
948.304000,3.006722
951.303000,3.029763
954.303000,3.064526
957.303000,3.099058
960.301000,3.127358
963.301000,3.149937
966.302000,3.173649
969.302000,3.198648
972.302000,3.214901
975.300000,3.233619
978.300000,3.245812
981.300000,3.260930
984.300000,3.272702
987.301000,3.281537
990.299000,3.289567
993.299000,3.296617
996.299000,3.308356
999.299000,3.309688
1002.299000,3.316504
1005.299000,3.319346
1008.299000,3.316287
1011.299000,3.318316
1014.297000,3.320002
1017.297000,3.315219
1020.297000,3.319486
1023.297000,3.307696
1026.298000,3.301941
1029.296000,3.286888
1032.296000,3.277237
1035.296000,3.263231
1038.296000,3.243508
1041.296000,3.224076
1044.297000,3.200165
1047.295000,3.178330
1050.295000,3.156111
1053.295000,3.129333
1056.295000,3.108685
1059.295000,3.084804
1062.293000,3.054511
1065.294000,3.037069
1068.294000,3.003485
1071.294000,2.978989
1074.294000,2.954298
1077.294000,2.929921
1080.292000,2.900839
1083.294000,2.872592
1086.292000,2.847345
1089.292000,2.816709
1092.292000,2.787881
1095.292000,2.758629
1098.292000,2.734149
1101.291000,2.698809
1104.291000,2.663835
1107.291000,2.633029
1110.291000,2.600166
1113.291000,2.566943
1116.291000,2.531341
1119.289000,2.494831
1122.290000,2.465803
1125.290000,2.427035
1128.290000,2.387867
1131.290000,2.348069
1134.288000,2.309275
1137.288000,2.268172
1140.289000,2.226552
1143.289000,2.184885
1146.289000,2.146114
1149.287000,2.104804
1152.287000,2.062929
1155.287000,2.018403
1158.287000,1.975709
1161.288000,1.930490
1164.288000,1.887476
1167.286000,1.842236
1170.286000,1.802296
1173.286000,1.757800
1176.286000,1.716956
1179.287000,1.672943
1182.285000,1.629260
1185.285000,1.587763
1188.285000,1.547085
1191.285000,1.504901
1194.285000,1.468486
1197.284000,1.424731
1200.285000,1.386878
1203.285000,1.351775
1206.283000,1.312811
1209.283000,1.271705
1212.283000,1.235031
1215.283000,1.199911
1218.284000,1.163670
1221.282000,1.129226
1224.282000,1.094086
1227.282000,1.061754
1230.282000,1.024044
1233.282000,0.991487
1236.280000,0.957829
1239.281000,0.925578
1242.281000,0.892287
1245.281000,0.858014
1248.281000,0.827891
1251.281000,0.798707
1254.279000,0.767738
1257.280000,0.740257
1260.280000,0.712201
1263.280000,0.682588
1266.280000,0.663541
1269.278000,0.635410
1272.278000,0.608303
1275.278000,0.585996
1278.279000,0.565810
1281.279000,0.546854
1284.277000,0.525295
1287.277000,0.505412
1290.277000,0.487442
1293.277000,0.471720
1296.278000,0.457105
1299.278000,0.434764
1302.276000,0.426908
1305.276000,0.417760
1308.276000,0.396398
1311.276000,0.387661
1314.276000,0.376120
1317.275000,0.363018
1320.275000,0.354098
1323.275000,0.356855
1326.275000,0.364225
1329.275000,0.345504
1332.273000,0.339001
1335.274000,0.328255
1338.274000,0.341156
1341.274000,0.342588
1344.273000,0.331798
1347.273000,0.352405
1350.273000,0.355648
1353.273000,0.339970
1356.272000,0.359507
1359.272000,0.367737
1362.272000,0.366635
1365.272000,0.379679
1368.272000,0.385931
1371.270000,0.397978
1374.271000,0.400892
1377.271000,0.418878
1380.271000,0.429899
1383.271000,0.442654
1386.271000,0.457292
1389.269000,0.470101
1392.269000,0.484716
1395.270000,0.499704
1398.270000,0.515423
1401.270000,0.535956
1404.268000,0.552049
1407.268000,0.575576
1410.268000,0.592727
1413.269000,0.616513
1416.269000,0.637749
1419.267000,0.660611
1422.267000,0.679382
1425.267000,0.705959
1428.267000,0.730442
1431.267000,0.755639
1434.268000,0.780044
1437.266000,0.804581
1440.266000,0.831879
1443.266000,0.858599
1446.266000,0.891655
1449.266000,0.914741
1452.265000,0.946407
1455.265000,0.975013
1458.265000,1.003419
1461.265000,1.020719
1464.265000,1.052541
1467.263000,1.082892
1470.264000,1.110764
1473.264000,1.143905
1476.264000,1.167188
1479.264000,1.201961
1482.264000,1.234919
1485.262000,1.266986
1488.262000,1.295426
1491.263000,1.327245
1494.263000,1.359723
1497.263000,1.390152
1500.261000,1.420377
1503.261000,1.453997
1506.261000,1.482583
1509.262000,1.514395
1512.262000,1.545232
1515.260000,1.576354
1518.260000,1.605066
1521.260000,1.636086
1524.260000,1.665576
1527.260000,1.694676
1530.261000,1.726274
1533.259000,1.757525
1536.259000,1.785710
1539.259000,1.814055
1542.258000,1.841679
1545.258000,1.875265
1548.259000,1.901869
1551.259000,1.930602
1554.259000,1.957250
1557.257000,1.984119
1560.257000,2.011380
1563.257000,2.039242
1566.257000,2.066502
1569.258000,2.094877
1572.256000,2.115264
1575.256000,2.143870
1578.256000,2.169635
1581.256000,2.190028
1584.256000,2.213430
1587.255000,2.234520
1590.255000,2.257875
1593.255000,2.277897
1596.255000,2.296938
1599.255000,2.315604
1602.253000,2.336151
1605.253000,2.351945
1608.254000,2.368823
1611.254000,2.385198
1614.254000,2.399738
1617.254000,2.414478
1620.252000,2.427324
1623.252000,2.438753
1626.253000,2.449207
1629.253000,2.459891
1632.253000,2.467666
1635.251000,2.462073
1638.251000,2.480203
1641.251000,2.475206
1644.251000,2.497499
1647.252000,2.496306
1650.250000,2.510223
1653.250000,2.498808
1656.250000,2.516795
1659.250000,2.509003
1662.250000,2.521132
1665.251000,2.513450
1668.249000,2.525032
1671.249000,2.511039
1674.249000,2.523325
1677.249000,2.508466
1680.249000,2.516006
1683.247000,2.511838
1686.248000,2.501120
1689.248000,2.497193
1692.248000,2.494956
1695.248000,2.482790
1698.246000,2.476317
1701.246000,2.464304
1704.247000,2.461145
1707.247000,2.445919
1710.247000,2.437798
1713.245000,2.426597
1716.245000,2.408957
1719.245000,2.396331
1722.245000,2.389288
1725.246000,2.374554
1728.246000,2.364540
1731.244000,2.342389
1734.244000,2.330589
1737.244000,2.314612
1740.244000,2.298311
1743.245000,2.281929
1746.243000,2.267036
1749.243000,2.242407
1752.243000,2.227786
1755.243000,2.205812
1758.243000,2.185629
1761.241000,2.169431
1764.242000,2.146451
1767.242000,2.124905
1770.242000,2.099433
1773.242000,2.081150
1776.242000,2.057592
1779.240000,2.031467
1782.241000,2.011553
1785.241000,1.983161
1788.241000,1.963420
1791.241000,1.936843
1794.239000,1.910463
1797.239000,1.888057
1800.239000,1.862473
1803.240000,1.839931
1806.240000,1.816121
1809.240000,1.789283
1812.238000,1.768777
1815.238000,1.742006
1818.238000,1.717493
1821.239000,1.688441
1824.239000,1.664927
1827.237000,1.642776
1830.237000,1.615767
1833.237000,1.591366
1836.237000,1.564738
1839.237000,1.537978
1842.236000,1.515273
1845.236000,1.491228
1848.236000,1.466817
1851.236000,1.442222
1854.236000,1.419163
1857.234000,1.396172
1860.235000,1.370510
1863.235000,1.347431
1866.235000,1.322482
1869.235000,1.301548
1872.235000,1.277093
1875.233000,1.253667
1878.234000,1.241602
1881.234000,1.210681
1884.234000,1.190117
1887.234000,1.169017
1890.232000,1.150616
1893.232000,1.127822
1896.232000,1.105311
1899.233000,1.089245
1902.233000,1.071905
1905.231000,1.049597
1908.231000,1.032644
1911.231000,1.014630
1914.231000,0.995818
1917.232000,0.985079
1920.232000,0.963951
1923.230000,0.950921
1926.230000,0.930575
1929.230000,0.913395
1932.230000,0.899960
1935.230000,0.892100
1938.229000,0.871738
1941.229000,0.861927
1944.229000,0.843678
1947.229000,0.832623
1950.228000,0.825960
1953.228000,0.817462
1956.229000,0.799356
1959.229000,0.794689
1962.227000,0.783154
1965.227000,0.779996
1968.227000,0.771474
1971.227000,0.785129
1974.227000,0.754534
1977.226000,0.750241
1980.226000,0.747824
1983.226000,0.737806
1986.226000,0.732040
1989.226000,0.750496
1992.224000,0.750863
1995.226000,0.733271
1998.226000,0.719904
2001.224000,0.723813
2004.225000,0.744224
2007.225000,0.729042
2010.223000,0.720009
2013.223000,0.739162
2016.224000,0.746461
2019.224000,0.729089
2022.224000,0.746127
2025.222000,0.755445
2028.222000,0.748844
2031.222000,0.747586
2034.223000,0.768958
2037.223000,0.758773
2040.221000,0.777134
2043.221000,0.789005
2046.221000,0.794067
2049.221000,0.806274
2052.221000,0.812502
2055.220000,0.821823
2058.220000,0.824186
2061.220000,0.839609
2064.220000,0.848077
2067.220000,0.864017
2070.220000,0.876065
2073.219000,0.889982
2076.219000,0.897081
2079.219000,0.915954
2082.219000,0.930613
2085.219000,0.944251
2088.217000,0.961283
2091.217000,0.970505
2094.218000,0.961762
2097.218000,0.987445
2100.218000,1.011149
2103.216000,1.026763
2106.216000,1.038937
2109.216000,1.053660
2112.217000,1.078663
2115.217000,1.089215
2118.217000,1.106137
2121.215000,1.127999
2124.215000,1.144157
2127.215000,1.160046
2130.215000,1.177234
2133.216000,1.197464
2136.214000,1.215977
2139.214000,1.235432
2142.214000,1.251716
2145.214000,1.270338
2148.214000,1.287815
2151.213000,1.311138
2154.213000,1.325749
2157.213000,1.346078
2160.213000,1.364690
2163.213000,1.389462
2166.213000,1.407112
2169.211000,1.424718
2172.212000,1.445584
2175.212000,1.464957
2178.212000,1.481560
2181.212000,1.501610
2184.210000,1.519821
2187.210000,1.538103
2190.211000,1.559282
2193.210000,1.576918
2196.210000,1.594667
2199.210000,1.609720
2202.210000,1.630524
2205.210000,1.650765
2208.208000,1.666198
2211.209000,1.685195
2214.209000,1.700142
2217.209000,1.719791
2220.209000,1.736693
2223.207000,1.752959
2226.207000,1.771351
2229.208000,1.770365
2232.208000,1.790075
2235.208000,1.812946
2238.206000,1.832306
2241.206000,1.843460
2244.206000,1.861185
2247.207000,1.881615
2250.207000,1.893276
2253.207000,1.905979
2256.205000,1.919472
2259.205000,1.933838
2262.205000,1.944699
2265.205000,1.952277
2268.206000,1.971072
2271.204000,1.976681
2274.204000,1.988131
2277.204000,1.997095
2280.204000,2.011193
2283.204000,2.017516
2286.203000,2.030393
2289.203000,2.040204
2292.203000,2.049070
2295.203000,2.055780
2298.203000,2.060332
2301.203000,2.062480
2304.201000,2.061063
2307.202000,2.074205
2310.202000,2.080661
2313.202000,2.088564
2316.202000,2.092651
2319.200000,2.096509
2322.200000,2.093929
2325.201000,2.072346
2328.201000,2.093660
2331.201000,2.111596
2334.199000,2.112524
2337.199000,2.107377
2340.199000,2.102455
2343.199000,2.094979
2346.199000,2.076024
2349.199000,2.081640
2352.199000,2.083401
2355.199000,2.076432
2358.197000,2.064241
2361.197000,2.063993
2364.198000,2.061746
2367.198000,2.058442
2370.198000,2.059978
2373.198000,2.046741
2376.196000,2.040911
2379.196000,2.051007
2382.196000,2.038317
2385.197000,2.019443
2388.197000,2.017380
2391.195000,2.004360
2394.195000,1.995035
2397.195000,1.992292
2400.195000,1.982450
2403.196000,1.968856
2406.194000,1.959671
2409.194000,1.945797
2412.194000,1.938407
2415.194000,1.931050
2418.193000,1.917555
2421.193000,1.905629
2424.194000,1.897777
2427.194000,1.887194
2430.192000,1.874082
2433.192000,1.865590
2436.192000,1.846312
2439.192000,1.831606
2442.193000,1.818151
2445.191000,1.808384
2448.191000,1.792856
2451.191000,1.784320
2454.191000,1.768896
2457.191000,1.751488
2460.191000,1.738060
2463.190000,1.729394
2466.190000,1.709501
2469.190000,1.693632
2472.190000,1.691035
2475.190000,1.662969
2478.188000,1.654069
2481.189000,1.637905
2484.189000,1.622294
2487.189000,1.612871
2490.189000,1.589972
2493.187000,1.578336
2496.187000,1.563076
2499.187000,1.550345
2502.188000,1.537906
2505.188000,1.527650
2508.188000,1.506855
2511.186000,1.494012
2514.186000,1.478813
2517.186000,1.464712
2520.187000,1.452236
2523.187000,1.444829
2526.185000,1.423565
2529.185000,1.410018
2532.185000,1.398188
2535.185000,1.386919
2538.185000,1.369527
2541.184000,1.359686
2544.184000,1.344303
2547.185000,1.332633
2550.183000,1.318719
2553.183000,1.308704
2556.183000,1.293393
2559.184000,1.281784
2562.184000,1.275981
2565.182000,1.270821
2568.182000,1.243567
2571.182000,1.252056
2574.182000,1.233379
2577.182000,1.216841
2580.182000,1.208726
2583.182000,1.203464
2586.182000,1.185627
2589.180000,1.189846
2592.180000,1.170696
2595.180000,1.166331
2598.181000,1.156317
2601.181000,1.151054
2604.179000,1.148862
2607.179000,1.137004
2610.179000,1.137953
2613.179000,1.131416
2616.180000,1.119188
2619.180000,1.117556
2622.178000,1.102116
2625.178000,1.102082
2628.178000,1.101375
2631.178000,1.109880
2634.178000,1.087012
2637.177000,1.083313
2640.177000,1.100508
2643.177000,1.109598
2646.177000,1.078418
2649.177000,1.077558
2652.175000,1.072982
2655.176000,1.084462
2658.176000,1.091176
2661.176000,1.081345
2664.176000,1.069477
2667.174000,1.077442
2670.175000,1.086070
2673.175000,1.088511
2676.174000,1.074866
2679.174000,1.075233
2682.174000,1.095038
2685.174000,1.099620
2688.174000,1.109972
2691.172000,1.105661
2694.173000,1.114435
2697.173000,1.115095
2700.173000,1.116842
2703.173000,1.124137
2706.173000,1.123916
2709.171000,1.130539
2712.171000,1.138898
2715.172000,1.145751
2718.171000,1.154025
2721.172000,1.155810
2724.170000,1.156238
2727.170000,1.166134
2730.170000,1.170921
2733.171000,1.179773
2736.171000,1.186636
2739.169000,1.191603
2742.169000,1.206578
2745.169000,1.209732
2748.169000,1.221291
2751.169000,1.232240
2754.170000,1.240715
2757.168000,1.244794
2760.168000,1.251311
2763.168000,1.249221
2766.168000,1.277745
2769.168000,1.287332
2772.167000,1.295433
2775.167000,1.300413
2778.167000,1.319379
2781.167000,1.329771
2784.167000,1.332766
2787.165000,1.351905
2790.165000,1.366427
2793.166000,1.374028
2796.166000,1.373042
2799.166000,1.400225
2802.164000,1.410392
2805.164000,1.419598
2808.164000,1.431401
2811.165000,1.444761
2814.165000,1.448555
2817.165000,1.461445
2820.163000,1.477756
2823.163000,1.488141
2826.163000,1.499135
2829.163000,1.509425
2832.164000,1.521725
2835.162000,1.528391
2838.162000,1.547479
2841.162000,1.556066
2844.162000,1.567216
2847.162000,1.577605
2850.163000,1.588990
2853.161000,1.600500
2856.161000,1.599290
2859.161000,1.625612
2862.161000,1.630562
2865.161000,1.635831
2868.159000,1.657190
2871.160000,1.662078
2874.161000,1.675333
2877.159000,1.679929
2880.159000,1.689498
2883.159000,1.707835
2886.159000,1.715603
2889.159000,1.727994
2892.159000,1.735044
2895.159000,1.744906
2898.159000,1.751399
2901.157000,1.760428
2904.157000,1.762634
2907.157000,1.777521
2910.158000,1.780852
2913.158000,1.793413
2916.156000,1.798781
2919.156000,1.807293
2922.155000,1.812137
2925.155000,1.820225
2928.156000,1.823420
2931.156000,1.831269
2934.156000,1.835002
2937.156000,1.832602
2940.154000,1.854032
2943.154000,1.838357
2946.154000,1.838813
2949.155000,1.862674
2952.155000,1.869976
2955.153000,1.873855
2958.153000,1.875850
2961.153000,1.860852
2964.153000,1.876608
2967.154000,1.890087
2970.152000,1.890223
2973.152000,1.888792
2976.152000,1.863102
2979.152000,1.890056
2982.152000,1.878906
2985.153000,1.861790
2988.151000,1.866355
2991.151000,1.878604
2994.151000,1.889088
2997.151000,1.895958
3000.151000,1.868313
3003.149000,1.887282
3006.150000,1.896655
3009.150000,1.889325
3012.150000,1.871699
3015.150000,1.857133
3018.148000,1.868929
3021.148000,1.886055
3024.149000,1.882102
3027.149000,1.859162
3030.149000,1.844548
3033.147000,1.850177
3036.147000,1.838340
3039.147000,1.828502
3042.147000,1.821408
3045.148000,1.824069
3048.148000,1.816417
3051.146000,1.816410
3054.146000,1.808126
3057.146000,1.797860
3060.146000,1.796112
3063.147000,1.788297
3066.145000,1.809686
3069.146000,1.798910
3072.146000,1.772938
3075.144000,1.759690
3078.144000,1.754068
3081.144000,1.744784
3084.145000,1.742227
3087.145000,1.734585
3090.143000,1.736625
3093.143000,1.718710
3096.143000,1.707291
3099.143000,1.695250
3102.144000,1.694717
3105.142000,1.687489
3108.142000,1.675612
3111.142000,1.666338
3114.142000,1.657016
3117.142000,1.650245
3120.142000,1.637551
3123.141000,1.640781
3126.141000,1.616811
3129.141000,1.621897
3132.141000,1.616787
3135.141000,1.595432
3138.139000,1.584917
3141.140000,1.590975
3144.140000,1.569786
3147.140000,1.568076
3150.140000,1.550579
3153.138000,1.540860
3156.138000,1.531794
3159.138000,1.525967
3162.139000,1.516027
3165.139000,1.508198
3168.137000,1.500261
3171.137000,1.489029
3174.137000,1.482981
3177.137000,1.477005
3180.138000,1.472925
3183.138000,1.454813
3186.136000,1.454334
3189.137000,1.445917
3192.135000,1.430374
3195.135000,1.421845
3198.135000,1.428114
3201.136000,1.437721
3204.136000,1.409267
3207.136000,1.402546
3210.134000,1.395941
3213.134000,1.397865
3216.134000,1.372505
3219.135000,1.361610
3222.135000,1.373410
3225.133000,1.366495
3228.133000,1.342590
3231.133000,1.344320
3234.133000,1.364445
3237.133000,1.345643
3240.132000,1.325511
3243.132000,1.323781
3246.132000,1.332235
3249.132000,1.314711
3252.132000,1.314480
3255.132000,1.319209
3258.131000,1.295868
3261.131000,1.301246
3264.131000,1.283817
3267.130000,1.281471
3270.130000,1.287709
3273.130000,1.274149
3276.130000,1.268682
3279.131000,1.276515
3282.129000,1.281424
3285.129000,1.267737
3288.129000,1.276970
3291.129000,1.271082
3294.129000,1.252076
3297.128000,1.249883
3300.128000,1.245026
3303.128000,1.275668
3306.128000,1.272058
3309.128000,1.247803
3312.126000,1.266786
3315.126000,1.276607
3318.127000,1.251087
3321.127000,1.265300
3324.127000,1.273666
3327.127000,1.252100
3330.125000,1.250924
3333.125000,1.270114
3336.126000,1.281209
3339.126000,1.252923
3342.126000,1.273370
3345.124000,1.271035
3348.124000,1.254286
3351.124000,1.268992
3354.125000,1.288158
3357.125000,1.285003
3360.123000,1.290266
3363.123000,1.276226
3366.123000,1.279500
3369.123000,1.298112
3372.123000,1.299923
3375.124000,1.288858
3378.122000,1.299118
3381.122000,1.312994
3384.122000,1.295739
3387.122000,1.313698
3390.122000,1.324355
3393.121000,1.322656
3396.121000,1.324818
3399.121000,1.321462
3402.121000,1.339007
3405.121000,1.333877
3408.119000,1.348651
3411.119000,1.343549
3414.120000,1.326405
3417.120000,1.358367
3420.120000,1.356960
3423.118000,1.364428
3426.118000,1.369735
3429.118000,1.373756
3432.119000,1.370371
3435.119000,1.389275
3438.119000,1.396390
3441.117000,1.402523
3444.117000,1.384869
3447.116000,1.397457
3450.116000,1.406915
3453.117000,1.414954
3456.117000,1.410052
3459.117000,1.424153
3462.117000,1.430150
3465.115000,1.438632
3468.115000,1.443173
3471.116000,1.444210
3474.116000,1.454052
3477.116000,1.450227
3480.114000,1.464097
3483.114000,1.466834
3486.114000,1.459634
3489.114000,1.478715
3492.115000,1.482131
3495.113000,1.484902
3498.113000,1.491187
3501.113000,1.498177
3504.113000,1.503425
3507.113000,1.502015
3510.112000,1.510177
3513.112000,1.510374
3516.112000,1.521823
3519.112000,1.517611
3522.112000,1.522609
3525.112000,1.531994
3528.110000,1.536074
3531.111000,1.538783
3534.111000,1.544804
3537.111000,1.554353
3540.111000,1.556185
3543.109000,1.563531
3546.109000,1.557161
3549.110000,1.562127
3552.110000,1.569045
3555.110000,1.577867
3558.108000,1.581851
3561.108000,1.582932
3564.108000,1.564789
3567.108000,1.563841
3570.109000,1.577758
3573.109000,1.599263
3576.107000,1.590027
3579.107000,1.598318
3582.107000,1.608873
3585.107000,1.609016
3588.108000,1.604913
3591.106000,1.613823
3594.106000,1.605722
3597.106000,1.610947
3600.106000,1.622658
3603.105000,1.621071
3606.105000,1.620520
3609.106000,1.616940
3612.106000,1.624140
3615.104000,1.590163
3618.104000,1.618184
3621.104000,1.625524
3624.104000,1.593936
3627.105000,1.599423
3630.103000,1.611440
3633.103000,1.625177
3636.103000,1.635073
3639.103000,1.626187
3642.103000,1.620853
3645.101000,1.615050
3648.102000,1.615359
3651.102000,1.615390
3654.102000,1.614802
3657.102000,1.610988
3660.102000,1.599096
3663.100000,1.606647
3666.101000,1.614731
3669.101000,1.610590
3672.101000,1.603597
3675.101000,1.592943
3678.099000,1.621006
3681.099000,1.606898
3684.099000,1.585740
3687.100000,1.588035
3690.100000,1.576976
3693.098000,1.583880
3696.098000,1.574940
3699.098000,1.590496
3702.098000,1.584700
3705.099000,1.570045
3708.099000,1.579937
3711.098000,1.567080
3714.098000,1.562379
3717.096000,1.565296
3720.096000,1.567057
3723.097000,1.555685
3726.097000,1.563766
3729.097000,1.563508
3732.097000,1.543736
3735.095000,1.540578
3738.095000,1.533307
3741.095000,1.542125
3744.096000,1.526892
3747.096000,1.523163
3750.094000,1.551912
3753.094000,1.527772
3756.094000,1.520290
3759.094000,1.528823
3762.095000,1.506920
3765.093000,1.498302
3768.093000,1.526521
3771.093000,1.512760
3774.093000,1.500342
3777.093000,1.519532
3780.093000,1.494879
3783.092000,1.471889
3786.092000,1.485249
3789.092000,1.492986
3792.092000,1.465158
3795.092000,1.466789
3798.090000,1.456061
3801.091000,1.460558
3804.091000,1.446855
3807.091000,1.455721
3810.091000,1.464522
3813.089000,1.449864
3816.089000,1.424843
3819.089000,1.435474
3822.090000,1.422124
3825.090000,1.421430
3828.090000,1.411596
3831.088000,1.411416
3834.088000,1.442626
3837.088000,1.428250
3840.089000,1.402982
3843.089000,1.420210
3846.087000,1.424935
3849.087000,1.400140
3852.087000,1.396305
3855.087000,1.418765
3858.087000,1.386766
3861.086000,1.399524
3864.086000,1.402234
3867.086000,1.371734
3870.086000,1.372478
3873.086000,1.376993
