Time(s),Position(V)
936.303000,-2.602226
939.303000,-2.623769
942.303000,-2.647918
945.303000,-2.673295
948.301000,-2.700770
951.301000,-2.722931
954.302000,-2.746877
957.302000,-2.767828
960.302000,-2.787562
963.300000,-2.806480
966.300000,-2.826186
969.300000,-2.841321
972.301000,-2.854708
975.301000,-2.868414
978.299000,-2.882036
981.299000,-2.893142
984.299000,-2.901121
987.299000,-2.905662
990.299000,-2.920436
993.300000,-2.926899
996.298000,-2.925080
999.298000,-2.935006
1002.298000,-2.933555
1005.298000,-2.943984
1008.298000,-2.949889
1011.297000,-2.948621
1014.297000,-2.955668
1017.297000,-2.954213
1020.297000,-2.946731
1023.297000,-2.959608
1026.295000,-2.952772
1029.295000,-2.955179
1032.296000,-2.950702
1035.296000,-2.949957
1038.296000,-2.941989
1041.294000,-2.938715
1044.294000,-2.933449
1047.294000,-2.930682
1050.295000,-2.928755
1053.295000,-2.919801
1056.295000,-2.918485
1059.293000,-2.907892
1062.293000,-2.899825
1065.293000,-2.885350
1068.293000,-2.879017
1071.294000,-2.865120
1074.292000,-2.854014
1077.292000,-2.836249
1080.293000,-2.825826
1083.291000,-2.807479
1086.291000,-2.794364
1089.292000,-2.777156
1092.292000,-2.759819
1095.292000,-2.741482
1098.290000,-2.721428
1101.290000,-2.697942
1104.290000,-2.675247
1107.290000,-2.651733
1110.290000,-2.629432
1113.290000,-2.604429
1116.290000,-2.585569
1119.290000,-2.559590
1122.288000,-2.538361
1125.288000,-2.515843
1128.289000,-2.488290
1131.289000,-2.470868
1134.289000,-2.450858
1137.287000,-2.428524
1140.287000,-2.406604
1143.287000,-2.385636
1146.288000,-2.361538
1149.288000,-2.342042
1152.288000,-2.318470
1155.286000,-2.297509
1158.286000,-2.273988
1161.286000,-2.249032
1164.286000,-2.223948
1167.287000,-2.198330
1170.286000,-2.173632
1173.286000,-2.145390
1176.284000,-2.117670
1179.284000,-2.088993
1182.284000,-2.060713
1185.285000,-2.029213
1188.285000,-2.003625
1191.285000,-1.974829
1194.283000,-1.947279
1197.283000,-1.924799
1200.283000,-1.901067
1203.283000,-1.877495
1206.284000,-1.855157
1209.282000,-1.830909
1212.282000,-1.808993
1215.282000,-1.784775
1218.282000,-1.764171
1221.282000,-1.745807
1224.283000,-1.727321
1227.281000,-1.703895
1230.281000,-1.686496
1233.281000,-1.662884
1236.281000,-1.644068
1239.281000,-1.623100
1242.279000,-1.607911
1245.280000,-1.583129
1248.280000,-1.561923
1251.280000,-1.541363
1254.280000,-1.524549
1257.278000,-1.503945
1260.278000,-1.481448
1263.279000,-1.461840
1266.279000,-1.448905
1269.279000,-1.428008
1272.277000,-1.411480
1275.277000,-1.395387
1278.277000,-1.376041
1281.277000,-1.362310
1284.278000,-1.347890
1287.278000,-1.330525
1290.276000,-1.319613
1293.276000,-1.303884
1296.276000,-1.299260
1299.276000,-1.282348
1302.277000,-1.269858
1305.275000,-1.256475
1308.276000,-1.249842
1311.276000,-1.240293
1314.274000,-1.241871
1317.274000,-1.232209
1320.274000,-1.216354
1323.275000,-1.207747
1326.275000,-1.200336
1329.273000,-1.199853
1332.273000,-1.192470
1335.273000,-1.194560
1338.273000,-1.188700
1341.274000,-1.183658
1344.272000,-1.177356
1347.272000,-1.193571
1350.272000,-1.176411
1353.272000,-1.185440
1356.272000,-1.176465
1359.272000,-1.192368
1362.271000,-1.192629
1365.272000,-1.194095
1368.270000,-1.193014
1371.270000,-1.199612
1374.270000,-1.207315
1377.270000,-1.203389
1380.271000,-1.216004
1383.271000,-1.228973
1386.269000,-1.219944
1389.269000,-1.238182
1392.269000,-1.247572
1395.269000,-1.246535
1398.269000,-1.262590
1401.268000,-1.273530
1404.268000,-1.282909
1407.268000,-1.292924
1410.268000,-1.304479
1413.268000,-1.312624
1416.266000,-1.327452
1419.267000,-1.339082
1422.267000,-1.355583
1425.267000,-1.363935
1428.267000,-1.376282
1431.265000,-1.396601
1434.265000,-1.406177
1437.265000,-1.422943
1440.266000,-1.439250
1443.266000,-1.450955
1446.266000,-1.470416
1449.264000,-1.488420
1452.264000,-1.511570
1455.264000,-1.529030
1458.265000,-1.545310
1461.265000,-1.565550
1464.263000,-1.581232
1467.263000,-1.600218
1470.263000,-1.614897
1473.263000,-1.635664
1476.263000,-1.655045
1479.262000,-1.670036
1482.262000,-1.688376
1485.262000,-1.706037
1488.262000,-1.723724
1491.262000,-1.742285
1494.262000,-1.761070
1497.261000,-1.774893
1500.261000,-1.792485
1503.261000,-1.809142
1506.261000,-1.826524
1509.261000,-1.843942
1512.259000,-1.862259
1515.260000,-1.882037
1518.260000,-1.901210
1521.260000,-1.918537
1524.260000,-1.937723
1527.258000,-1.953694
1530.258000,-1.975372
1533.258000,-1.993917
1536.259000,-2.014711
1539.259000,-2.033126
1542.257000,-2.053295
1545.257000,-2.071472
1548.257000,-2.091702
1551.257000,-2.112626
1554.258000,-2.130249
1557.258000,-2.149870
1560.256000,-2.168622
1563.256000,-2.189008
1566.256000,-2.207076
1569.256000,-2.226035
1572.256000,-2.241282
1575.255000,-2.259248
1578.256000,-2.273988
1581.256000,-2.285818
1584.254000,-2.305011
1587.254000,-2.316763
1590.254000,-2.332204
1593.255000,-2.343571
1596.255000,-2.355072
1599.253000,-2.362024
1602.253000,-2.373929
1605.253000,-2.386218
1608.253000,-2.385113
1611.253000,-2.401879
1614.254000,-2.412502
1617.252000,-2.421120
1620.252000,-2.431730
1623.252000,-2.437873
1626.252000,-2.439705
1629.252000,-2.443550
1632.251000,-2.461757
1635.251000,-2.455951
1638.251000,-2.471782
1641.250000,-2.477694
1644.250000,-2.481396
1647.250000,-2.489262
1650.250000,-2.488314
1653.251000,-2.486342
1656.249000,-2.504784
1659.249000,-2.503370
1662.249000,-2.506178
1665.249000,-2.504730
1668.249000,-2.495640
1671.248000,-2.509373
1674.248000,-2.511281
1677.248000,-2.513188
1680.248000,-2.513283
1683.248000,-2.495279
1686.248000,-2.504349
1689.246000,-2.498291
1692.247000,-2.495011
1695.247000,-2.498804
1698.247000,-2.486995
1701.247000,-2.485101
1704.245000,-2.477673
1707.245000,-2.477252
1710.246000,-2.472625
1713.246000,-2.468937
1716.246000,-2.464460
1719.244000,-2.461754
1722.244000,-2.453898
1725.244000,-2.450111
1728.244000,-2.443774
1731.245000,-2.435299
1734.243000,-2.435180
1737.243000,-2.426552
1740.243000,-2.421232
1743.243000,-2.412931
1746.243000,-2.399034
1749.242000,-2.392092
1752.242000,-2.382427
1755.242000,-2.373205
1758.242000,-2.360888
1761.242000,-2.351975
1764.242000,-2.339451
1767.240000,-2.325704
1770.241000,-2.311532
1773.241000,-2.301721
1776.241000,-2.288925
1779.241000,-2.276707
1782.239000,-2.267019
1785.239000,-2.255406
1788.240000,-2.247217
1791.240000,-2.227657
1794.240000,-2.211567
1797.238000,-2.196157
1800.238000,-2.183368
1803.238000,-2.167510
1806.238000,-2.151478
1809.239000,-2.136585
1812.239000,-2.119244
1815.237000,-2.104355
1818.237000,-2.087864
1821.237000,-2.068650
1824.237000,-2.050208
1827.238000,-2.032582
1830.236000,-2.018580
1833.236000,-2.000233
1836.236000,-1.983120
1839.236000,-1.967795
1842.236000,-1.951481
1845.234000,-1.937380
1848.235000,-1.922293
1851.235000,-1.907210
1854.235000,-1.892432
1857.235000,-1.880439
1860.235000,-1.863289
1863.233000,-1.858751
1866.234000,-1.841216
1869.234000,-1.825579
1872.234000,-1.815591
1875.234000,-1.803659
1878.232000,-1.789429
1881.232000,-1.780750
1884.233000,-1.767686
1887.233000,-1.756226
1890.233000,-1.747731
1893.231000,-1.733681
1896.231000,-1.719107
1899.231000,-1.708491
1902.231000,-1.696994
1905.232000,-1.694308
1908.232000,-1.673249
1911.230000,-1.671372
1914.230000,-1.655772
1917.230000,-1.646543
1920.230000,-1.636942
1923.231000,-1.623936
1926.229000,-1.615414
1929.229000,-1.608142
1932.228000,-1.598284
1935.228000,-1.582840
1938.228000,-1.575460
1941.228000,-1.560798
1944.229000,-1.566761
1947.229000,-1.545341
1950.227000,-1.551830
1953.227000,-1.532701
1956.227000,-1.527191
1959.227000,-1.515541
1962.228000,-1.508800
1965.226000,-1.501304
1968.226000,-1.493376
1971.226000,-1.492241
1974.226000,-1.486156
1977.226000,-1.486564
1980.224000,-1.482842
1983.225000,-1.469318
1986.225000,-1.465222
1989.225000,-1.465066
1992.225000,-1.461619
1995.225000,-1.454980
1998.223000,-1.456468
2001.224000,-1.458566
2004.224000,-1.459008
2007.224000,-1.451923
2010.224000,-1.453589
2013.222000,-1.460816
2016.222000,-1.457057
2019.222000,-1.455275
2022.223000,-1.464923
2025.223000,-1.471521
2028.221000,-1.470467
2031.221000,-1.470386
2034.221000,-1.471936
2037.221000,-1.479571
2040.222000,-1.469655
2043.222000,-1.487009
2046.220000,-1.486272
2049.220000,-1.495766
2052.220000,-1.496412
2055.220000,-1.498975
2058.220000,-1.503221
2061.219000,-1.511013
2064.219000,-1.519879
2067.219000,-1.524281
2070.219000,-1.527922
2073.219000,-1.537569
2076.217000,-1.544396
2079.218000,-1.551630
2082.218000,-1.552323
2085.218000,-1.564299
2088.218000,-1.576262
2091.218000,-1.582208
2094.216000,-1.590812
2097.216000,-1.600374
2100.217000,-1.610991
2103.217000,-1.616838
2106.217000,-1.629542
2109.215000,-1.640957
2112.215000,-1.648609
2115.215000,-1.653494
2118.216000,-1.660321
2121.216000,-1.673694
2124.214000,-1.681288
2127.214000,-1.693265
2130.214000,-1.700924
2133.214000,-1.705000
2136.214000,-1.720603
2139.213000,-1.731519
2142.213000,-1.741258
2145.213000,-1.752507
2148.213000,-1.763392
2151.213000,-1.770327
2154.213000,-1.781845
2157.212000,-1.791394
2160.212000,-1.803608
2163.212000,-1.812045
2166.212000,-1.820377
2169.212000,-1.832554
2172.210000,-1.839955
2175.211000,-1.851700
2178.211000,-1.861191
2181.211000,-1.870530
2184.211000,-1.880687
2187.209000,-1.891583
2190.209000,-1.903198
2193.210000,-1.912782
2196.209000,-1.919319
2199.209000,-1.932308
2202.209000,-1.942955
2205.209000,-1.952851
2208.209000,-1.963352
2211.207000,-1.976209
2214.207000,-1.989021
2217.208000,-2.000892
2220.208000,-2.007793
2223.208000,-2.021221
2226.208000,-2.031922
2229.206000,-2.042325
2232.206000,-2.054420
2235.207000,-2.064194
2238.207000,-2.070156
2241.207000,-2.084645
2244.205000,-2.091495
2247.205000,-2.104304
2250.205000,-2.110035
2253.206000,-2.117667
2256.206000,-2.121400
2259.204000,-2.136089
2262.204000,-2.141198
2265.204000,-2.147827
2268.204000,-2.157114
2271.204000,-2.161490
2274.205000,-2.170267
2277.203000,-2.178653
2280.203000,-2.184263
2283.203000,-2.190599
2286.203000,-2.196711
2289.203000,-2.199839
2292.202000,-2.205815
2295.203000,-2.207579
2298.203000,-2.216840
2301.201000,-2.220392
2304.201000,-2.219756
2307.201000,-2.226562
2310.201000,-2.226032
2313.202000,-2.227436
2316.200000,-2.229730
2319.200000,-2.227640
2322.200000,-2.236149
2325.200000,-2.228007
2328.200000,-2.237481
2331.199000,-2.236618
2334.199000,-2.236397
2337.199000,-2.242387
2340.199000,-2.234683
2343.199000,-2.234653
2346.199000,-2.233463
2349.197000,-2.236512
2352.198000,-2.233623
2355.198000,-2.227082
2358.198000,-2.227847
2361.198000,-2.225974
2364.196000,-2.219155
2367.196000,-2.218356
2370.197000,-2.215918
2373.197000,-2.219335
2376.197000,-2.209041
2379.195000,-2.206604
2382.196000,-2.193359
2385.196000,-2.191388
2388.194000,-2.191439
2391.195000,-2.185541
2394.195000,-2.178402
2397.195000,-2.167082
2400.195000,-2.171103
2403.193000,-2.160075
2406.193000,-2.150951
2409.194000,-2.145804
2412.194000,-2.137690
2415.194000,-2.126849
2418.192000,-2.125846
2421.192000,-2.111314
2424.192000,-2.106000
2427.192000,-2.099772
2430.193000,-2.089615
2433.193000,-2.081752
2436.191000,-2.076646
2439.191000,-2.062484
2442.191000,-2.061035
2445.191000,-2.048549
2448.192000,-2.046649
2451.190000,-2.028469
2454.190000,-2.022486
2457.190000,-2.011278
2460.190000,-2.004934
2463.190000,-1.995021
2466.188000,-1.985340
2469.189000,-1.977803
2472.189000,-1.966377
2475.189000,-1.954398
2478.189000,-1.948078
2481.187000,-1.939763
2484.187000,-1.931948
2487.188000,-1.930564
2490.188000,-1.914852
2493.188000,-1.903093
2496.188000,-1.896804
2499.186000,-1.887898
2502.186000,-1.880439
2505.186000,-1.870044
2508.187000,-1.862741
2511.187000,-1.854773
2514.185000,-1.850153
2517.185000,-1.841145
2520.185000,-1.830402
2523.185000,-1.826340
2526.186000,-1.815047
2529.184000,-1.813735
2532.184000,-1.796574
2535.184000,-1.802734
2538.184000,-1.787052
2541.184000,-1.782127
2544.184000,-1.770358
2547.183000,-1.764701
2550.183000,-1.767519
2553.183000,-1.755658
2556.183000,-1.756807
2559.183000,-1.735374
2562.181000,-1.739106
2565.182000,-1.731196
2568.182000,-1.721270
2571.182000,-1.720450
2574.182000,-1.704245
2577.180000,-1.706625
2580.180000,-1.692830
2583.180000,-1.695134
2586.181000,-1.679222
2589.181000,-1.675948
2592.181000,-1.676903
2595.179000,-1.671253
2598.179000,-1.666477
2601.179000,-1.663349
2604.180000,-1.650965
2607.180000,-1.649707
2610.178000,-1.656527
2613.178000,-1.641001
2616.178000,-1.640957
2619.178000,-1.642252
2622.179000,-1.629535
2625.177000,-1.625435
2628.177000,-1.629878
2631.177000,-1.618011
2634.177000,-1.617096
2637.177000,-1.621067
2640.177000,-1.617841
2643.176000,-1.618052
2646.176000,-1.616158
2649.176000,-1.614557
2652.176000,-1.613670
2655.176000,-1.611385
2658.174000,-1.603420
2661.175000,-1.608067
2664.175000,-1.611831
2667.175000,-1.604267
2670.175000,-1.604634
2673.173000,-1.615536
2676.173000,-1.600772
2679.173000,-1.613041
2682.174000,-1.605341
2685.174000,-1.602482
2688.174000,-1.610348
2691.172000,-1.611028
2694.172000,-1.613942
2697.172000,-1.620292
2700.173000,-1.620836
2703.173000,-1.624096
2706.171000,-1.627138
2709.171000,-1.627727
2712.171000,-1.637415
2715.171000,-1.627805
2718.171000,-1.639108
2721.171000,-1.645033
2724.171000,-1.647658
2727.171000,-1.652458
2730.169000,-1.658108
2733.169000,-1.657020
2736.169000,-1.657407
2739.170000,-1.666263
2742.170000,-1.671318
2745.168000,-1.673901
2748.168000,-1.677515
2751.168000,-1.684848
2754.168000,-1.692969
2757.168000,-1.699693
2760.167000,-1.693336
2763.167000,-1.702253
2766.167000,-1.711703
2769.167000,-1.718431
2772.167000,-1.718305
2775.167000,-1.727433
2778.166000,-1.731342
2781.166000,-1.730533
2784.166000,-1.741112
2787.166000,-1.751246
2790.166000,-1.759245
2793.164000,-1.762094
2796.164000,-1.765435
2799.165000,-1.773478
2802.165000,-1.776062
2805.165000,-1.784479
2808.163000,-1.790843
2811.163000,-1.792736
2814.163000,-1.797972
2817.164000,-1.808734
2820.164000,-1.815768
2823.164000,-1.820629
2826.162000,-1.827285
2829.162000,-1.832996
2832.162000,-1.838935
2835.162000,-1.843711
2838.163000,-1.846207
2841.161000,-1.853043
2844.161000,-1.860617
2847.161000,-1.865023
2850.161000,-1.870044
2853.161000,-1.879178
2856.160000,-1.882078
2859.160000,-1.889964
2862.160000,-1.893979
2865.160000,-1.903304
2868.160000,-1.910786
2871.158000,-1.917599
2874.158000,-1.918564
2877.159000,-1.925856
2880.159000,-1.928579
2883.159000,-1.935436
2886.158000,-1.940191
2889.158000,-1.945491
2892.158000,-1.947908
2895.159000,-1.954707
2898.157000,-1.960816
2901.157000,-1.966133
2904.157000,-1.971847
2907.156000,-1.976188
2910.156000,-1.980285
2913.156000,-1.983929
2916.157000,-1.988107
2919.157000,-1.994838
2922.155000,-1.998366
2925.155000,-1.999148
2928.155000,-2.010615
2931.155000,-2.011169
2934.156000,-2.016020
2937.154000,-2.017254
2940.154000,-2.026470
2943.154000,-2.025708
2946.154000,-2.029332
2949.154000,-2.028598
2952.152000,-2.035998
2955.153000,-2.039316
2958.153000,-2.034142
2961.153000,-2.038602
2964.153000,-2.044368
2967.151000,-2.037015
2970.151000,-2.050820
2973.152000,-2.055712
2976.152000,-2.056745
2979.152000,-2.055433
2982.152000,-2.044738
2985.150000,-2.059088
2988.150000,-2.051242
2991.151000,-2.055052
2994.151000,-2.049685
2997.151000,-2.063242
3000.149000,-2.047322
3003.149000,-2.055314
3006.149000,-2.053730
3009.149000,-2.046506
3012.150000,-2.046527
3015.148000,-2.054478
3018.148000,-2.054067
3021.148000,-2.050654
3024.148000,-2.046588
3027.148000,-2.042121
3030.149000,-2.045602
3033.147000,-2.037198
3036.147000,-2.042148
3039.147000,-2.030882
3042.147000,-2.027874
3045.147000,-2.035115
3048.145000,-2.024940
3051.146000,-2.019994
3054.146000,-2.018158
3057.146000,-2.024291
3060.146000,-2.011230
3063.144000,-2.007763
3066.144000,-2.008782
3069.145000,-2.005233
3072.145000,-1.992992
3075.145000,-1.986016
3078.143000,-1.985299
3081.143000,-1.984208
3084.143000,-1.977976
3087.143000,-1.979571
3090.144000,-1.969413
3093.144000,-1.963746
3096.142000,-1.965670
3099.142000,-1.950835
3102.142000,-1.946865
3105.142000,-1.943863
3108.143000,-1.935422
3111.141000,-1.931156
3114.141000,-1.934191
3117.141000,-1.923877
3120.141000,-1.921974
3123.141000,-1.916922
3126.139000,-1.908981
3129.140000,-1.910096
3132.140000,-1.898932
3135.140000,-1.896253
3138.140000,-1.889675
3141.140000,-1.880718
3144.138000,-1.878382
3147.139000,-1.872036
3150.139000,-1.864615
3153.139000,-1.858988
3156.139000,-1.861949
3159.137000,-1.861358
3162.137000,-1.846217
3165.137000,-1.846689
3168.138000,-1.832619
3171.138000,-1.829770
3174.136000,-1.833414
3177.136000,-1.817682
3180.136000,-1.811977
3183.136000,-1.808479
3186.137000,-1.808503
3189.135000,-1.799664
3192.135000,-1.792294
3195.135000,-1.803346
3198.135000,-1.785693
3201.135000,-1.781566
3204.135000,-1.782640
3207.134000,-1.771024
3210.134000,-1.765558
3213.134000,-1.764344
3216.134000,-1.771809
3219.134000,-1.764878
3222.132000,-1.756573
3225.133000,-1.761747
3228.133000,-1.740714
3231.133000,-1.740065
3234.133000,-1.743023
3237.133000,-1.730839
3240.131000,-1.730101
3243.131000,-1.728170
3246.132000,-1.729785
3249.132000,-1.726321
3252.132000,-1.713067
3255.130000,-1.721314
3258.130000,-1.711523
3261.130000,-1.704381
3264.131000,-1.702185
3267.131000,-1.701196
3270.129000,-1.710918
3273.129000,-1.702236
3276.129000,-1.707294
3279.129000,-1.697878
3282.129000,-1.689658
3285.130000,-1.697164
3288.128000,-1.692286
3291.128000,-1.690725
3294.128000,-1.692126
3297.128000,-1.680082
3300.128000,-1.692918
3303.127000,-1.680758
3306.127000,-1.692949
3309.127000,-1.690974
3312.127000,-1.676556
3315.127000,-1.687992
3318.125000,-1.674173
3321.125000,-1.680401
3324.126000,-1.683240
3327.126000,-1.679599
3330.126000,-1.688873
3333.124000,-1.680245
3336.124000,-1.680592
3339.124000,-1.674731
3342.125000,-1.686510
3345.125000,-1.678844
3348.125000,-1.690005
3351.123000,-1.681805
3354.123000,-1.691422
3357.123000,-1.696161
3360.124000,-1.683230
3363.124000,-1.699255
3366.122000,-1.698996
3369.122000,-1.698966
3372.122000,-1.693064
3375.122000,-1.697409
3378.122000,-1.697178
3381.121000,-1.701206
3384.121000,-1.706071
3387.121000,-1.704293
3390.121000,-1.715147
3393.121000,-1.718281
3396.121000,-1.720328
3399.121000,-1.721977
3402.120000,-1.714178
3405.120000,-1.724394
3408.120000,-1.730159
3411.120000,-1.726729
3414.118000,-1.732372
3417.118000,-1.732658
3420.119000,-1.740548
3423.119000,-1.741853
3426.119000,-1.741197
3429.117000,-1.747972
3432.117000,-1.752385
3435.117000,-1.758759
3438.118000,-1.758245
3441.118000,-1.763263
3444.116000,-1.762134
3447.116000,-1.768304
3450.116000,-1.768325
3453.116000,-1.774376
3456.116000,-1.780607
3459.117000,-1.780675
3462.115000,-1.784330
3465.115000,-1.784952
3468.115000,-1.785985
3471.115000,-1.790326
3474.115000,-1.792298
3477.114000,-1.795038
3480.114000,-1.803159
3483.114000,-1.806378
3486.114000,-1.808411
3489.114000,-1.813402
3492.114000,-1.814979
3495.112000,-1.817314
3498.113000,-1.822176
3501.113000,-1.825613
3504.113000,-1.828499
3507.113000,-1.834710
3510.111000,-1.835342
3513.111000,-1.840101
3516.112000,-1.839901
3519.112000,-1.844942
3522.112000,-1.848715
3525.112000,-1.852574
3528.110000,-1.851714
3531.110000,-1.860974
3534.110000,-1.861052
3537.111000,-1.863187
3540.109000,-1.866851
3543.109000,-1.870343
3546.109000,-1.874296
3549.109000,-1.871736
3552.109000,-1.877482
3555.110000,-1.877978
3558.108000,-1.881914
3561.108000,-1.886419
3564.108000,-1.883747
3567.108000,-1.891654
3570.108000,-1.892670
3573.106000,-1.897732
3576.107000,-1.895526
3579.107000,-1.902094
3582.107000,-1.902726
3585.107000,-1.901458
