Time(s),Position(V)
1068.286000,3.043028
1071.287000,3.036902
1074.287000,3.022747
1077.287000,3.011773
1080.287000,2.996771
1083.285000,2.986709
1086.285000,2.966747
1089.286000,2.951759
1092.286000,2.931247
1095.286000,2.914702
1098.286000,2.898119
1101.284000,2.874245
1104.284000,2.854946
1107.284000,2.834032
1110.285000,2.809257
1113.285000,2.789302
1116.283000,2.766757
1119.283000,2.743998
1122.283000,2.718182
1125.283000,2.695766
1128.284000,2.669192
1131.282000,2.642466
1134.282000,2.616032
1137.282000,2.587847
1140.282000,2.559669
1143.282000,2.532966
1146.282000,2.502225
1149.281000,2.474067
1152.281000,2.447429
1155.281000,2.414923
1158.281000,2.382591
1161.281000,2.349636
1164.279000,2.316175
1167.280000,2.279645
1170.280000,2.242013
1173.279000,2.206074
1176.279000,2.166738
1179.279000,2.130062
1182.279000,2.089924
1185.279000,2.050406
1188.278000,2.006634
1191.278000,1.970314
1194.278000,1.931499
1197.278000,1.891015
1200.278000,1.851646
1203.276000,1.811196
1206.278000,1.772588
1209.278000,1.735476
1212.276000,1.695417
1215.276000,1.657948
1218.276000,1.617406
1221.276000,1.577914
1224.277000,1.539789
1227.275000,1.500964
1230.275000,1.464893
1233.275000,1.427600
1236.275000,1.390472
1239.275000,1.350538
1242.273000,1.317533
1245.275000,1.281736
1248.275000,1.245236
1251.273000,1.211262
1254.273000,1.177118
1257.273000,1.144051
1260.273000,1.110152
1263.273000,1.077357
1266.273000,1.046358
1269.273000,1.015878
1272.273000,0.982849
1275.271000,0.952356
1278.271000,0.920819
1281.271000,0.892372
1284.272000,0.861454
1287.272000,0.835146
1290.270000,0.806458
1293.270000,0.781162
1296.270000,0.754334
1299.270000,0.729212
1302.271000,0.707108
1305.271000,0.682197
1308.269000,0.658826
1311.269000,0.636434
1314.269000,0.613338
1317.269000,0.592166
1320.269000,0.574441
1323.268000,0.555322
1326.268000,0.535935
1329.268000,0.523347
1332.268000,0.504715
1335.268000,0.491535
1338.266000,0.475942
1341.267000,0.462388
1344.267000,0.451744
1347.267000,0.440091
1350.267000,0.427336
1353.265000,0.420360
1356.265000,0.410815
1359.265000,0.407256
1362.266000,0.397788
1365.266000,0.390802
1368.266000,0.386335
1371.264000,0.380811
1374.264000,0.383391
1377.264000,0.393522
1380.265000,0.380723
1383.265000,0.381763
1386.263000,0.395623
1389.263000,0.394467
1392.263000,0.406667
1395.263000,0.411505
1398.263000,0.405784
1401.264000,0.418365
1404.262000,0.429124
1407.262000,0.438415
1410.262000,0.441835
1413.262000,0.458615
1416.260000,0.449320
1419.261000,0.478855
1422.261000,0.492592
1425.261000,0.503494
1428.261000,0.515709
1431.261000,0.524132
1434.259000,0.539699
1437.259000,0.561006
1440.260000,0.577752
1443.260000,0.594613
1446.260000,0.608497
1449.258000,0.631596
1452.258000,0.656361
1455.258000,0.671866
1458.259000,0.693847
1461.259000,0.714672
1464.259000,0.736966
1467.257000,0.749316
1470.257000,0.784031
1473.257000,0.806621
1476.257000,0.834758
1479.258000,0.859948
1482.256000,0.887831
1485.256000,0.916287
1488.256000,0.939468
1491.256000,0.949198
1494.256000,0.982910
1497.255000,1.009531
1500.255000,1.034405
1503.255000,1.069885
1506.255000,1.091530
1509.255000,1.120884
1512.255000,1.144765
1515.253000,1.172933
1518.254000,1.198711
1521.254000,1.221005
1524.254000,1.259725
1527.254000,1.290096
1530.252000,1.317040
1533.252000,1.349199
1536.253000,1.377669
1539.253000,1.407081
1542.253000,1.437829
1545.251000,1.465073
1548.251000,1.491296
1551.251000,1.522139
1554.251000,1.552983
1557.252000,1.578047
1560.250000,1.607952
1563.250000,1.639649
1566.250000,1.665675
1569.250000,1.693523
1572.250000,1.720461
1575.251000,1.746871
1578.249000,1.775695
1581.249000,1.806433
1584.249000,1.829175
1587.249000,1.856466
1590.249000,1.885120
1593.247000,1.910402
1596.248000,1.939892
1599.248000,1.964933
1602.248000,1.987077
1605.248000,2.010333
1608.246000,2.043943
1611.246000,2.057813
1614.247000,2.083751
1617.247000,2.106840
1620.247000,2.131095
1623.247000,2.150907
1626.245000,2.172929
1629.245000,2.187356
1632.246000,2.210177
1635.246000,2.219699
1638.246000,2.241601
1641.244000,2.260023
1644.244000,2.278411
1647.244000,2.295874
1650.244000,2.308295
1653.245000,2.316437
1656.243000,2.330579
1659.243000,2.342293
1662.243000,2.349901
1665.243000,2.368252
1668.243000,2.375438
1671.242000,2.385154
1674.242000,2.391946
1677.242000,2.394349
1680.242000,2.401886
1683.242000,2.412414
1686.242000,2.414954
1689.240000,2.424781
1692.241000,2.427338
1695.241000,2.429326
1698.241000,2.431431
1701.241000,2.432991
1704.239000,2.437098
1707.239000,2.433640
1710.240000,2.435255
1713.240000,2.430374
1716.240000,2.430628
1719.238000,2.425811
1722.238000,2.423969
1725.238000,2.423343
1728.238000,2.415324
1731.239000,2.404198
1734.239000,2.402651
1737.237000,2.390760
1740.237000,2.383944
1743.237000,2.372161
1746.237000,2.360827
1749.238000,2.350374
1752.236000,2.340699
1755.236000,2.330453
1758.236000,2.319877
1761.236000,2.308710
1764.236000,2.297509
1767.234000,2.283734
1770.235000,2.269885
1773.236000,2.256301
1776.234000,2.240969
1779.234000,2.224013
1782.234000,2.211407
1785.234000,2.194444
1788.235000,2.178195
1791.233000,2.157784
1794.233000,2.142337
1797.233000,2.125272
1800.233000,2.103291
1803.233000,2.084828
1806.231000,2.062895
1809.232000,2.047611
1812.232000,2.022819
1815.232000,2.001365
1818.232000,1.978758
1821.232000,1.963549
1824.230000,1.938230
1827.231000,1.916898
1830.231000,1.895370
1833.231000,1.871845
1836.231000,1.852482
1839.230000,1.826867
1842.230000,1.808595
1845.230000,1.785044
1848.229000,1.763542
1851.229000,1.740494
1854.229000,1.718761
1857.229000,1.692024
1860.229000,1.676043
1863.227000,1.650034
1866.228000,1.628138
1869.228000,1.607140
1872.228000,1.583554
1875.228000,1.562121
1878.226000,1.538695
1881.226000,1.517666
1884.226000,1.493611
1887.227000,1.475210
1890.227000,1.451094
1893.227000,1.429929
1896.225000,1.410120
1899.225000,1.390101
1902.225000,1.367032
1905.226000,1.347971
1908.226000,1.326946
1911.225000,1.309772
1914.225000,1.288940
1917.223000,1.269485
1920.223000,1.248687
1923.223000,1.229687
1926.224000,1.208665
1929.224000,1.192473
1932.224000,1.174949
1935.222000,1.157421
1938.222000,1.143419
1941.222000,1.124715
1944.223000,1.108129
1947.223000,1.091689
1950.221000,1.078024
1953.221000,1.063192
1956.221000,1.047214
1959.221000,1.033749
1962.221000,1.021188
1965.220000,1.007808
1968.220000,0.995655
1971.220000,0.981428
1974.220000,0.973439
1977.220000,0.960980
1980.220000,0.948834
1983.219000,0.935984
1986.219000,0.928216
1989.219000,0.920897
1992.219000,0.911059
1995.219000,0.904559
1998.217000,0.897155
2001.218000,0.893538
2004.218000,0.883731
2007.218000,0.877863
2010.218000,0.870262
2013.218000,0.867957
2016.216000,0.870697
2019.216000,0.870674
2022.217000,0.860570
2025.217000,0.856532
2028.217000,0.867893
2031.215000,0.870255
2034.215000,0.866013
2037.215000,0.854914
2040.216000,0.873111
2043.216000,0.879281
2046.214000,0.871622
2049.214000,0.860866
2052.214000,0.878166
2055.214000,0.889014
2058.214000,0.894266
2061.213000,0.892750
2064.213000,0.904875
2067.213000,0.897689
2070.213000,0.898478
2073.213000,0.913582
2076.213000,0.920180
2079.212000,0.931748
2082.212000,0.947209
2085.212000,0.954253
2088.212000,0.958499
2091.212000,0.957214
2094.210000,0.969812
2097.210000,0.979235
2100.211000,0.986884
2103.211000,1.004486
2106.211000,1.026780
2109.209000,1.010850
2112.209000,1.040592
2115.209000,1.056417
2118.210000,1.068828
2121.210000,1.079720
2124.210000,1.087389
2127.208000,1.103346
2130.208000,1.115142
2133.207000,1.132459
2136.207000,1.151041
2139.208000,1.151391
2142.208000,1.168742
2145.208000,1.188258
2148.206000,1.204657
2151.206000,1.214692
2154.206000,1.228049
2157.207000,1.246195
2160.207000,1.268186
2163.207000,1.277137
2166.205000,1.299203
2169.205000,1.303201
2172.205000,1.331810
2175.205000,1.346153
2178.206000,1.341744
2181.204000,1.386311
2184.204000,1.396927
2187.204000,1.414598
2190.204000,1.433563
2193.204000,1.449602
2196.203000,1.463482
2199.203000,1.484790
2202.203000,1.497381
2205.203000,1.515392
2208.203000,1.529605
2211.203000,1.544324
2214.201000,1.563508
2217.202000,1.580114
2220.202000,1.595517
2223.202000,1.608510
2226.202000,1.629171
2229.200000,1.634818
2232.200000,1.658196
2235.201000,1.672902
2238.201000,1.694421
2241.201000,1.710038
2244.199000,1.727684
2247.199000,1.740242
2250.199000,1.750689
2253.199000,1.770698
2256.200000,1.781879
2259.200000,1.798652
2262.198000,1.813113
2265.198000,1.814840
2268.198000,1.818447
2271.198000,1.854440
2274.199000,1.865155
2277.198000,1.867328
2280.198000,1.885916
2283.196000,1.902124
2286.196000,1.912578
2289.196000,1.918952
2292.196000,1.926458
2295.197000,1.946195
2298.197000,1.955282
2301.195000,1.967448
2304.195000,1.965259
2307.195000,1.982277
2310.195000,1.985819
2313.196000,1.994702
2316.194000,2.008986
2319.194000,2.012570
2322.194000,2.018593
2325.194000,2.018321
2328.193000,2.028472
2331.194000,2.019236
2334.194000,2.026742
2337.194000,2.045932
2340.192000,2.044994
2343.192000,2.052676
2346.192000,2.039367
2349.192000,2.049420
2352.193000,2.059791
2355.191000,2.057184
2358.191000,2.047234
2361.191000,2.043460
2364.191000,2.044134
2367.191000,2.038599
2370.192000,2.040598
2373.190000,2.058795
2376.190000,2.047479
2379.190000,2.030080
2382.190000,2.034958
2385.190000,2.030712
2388.188000,2.016408
2391.189000,2.012481
2394.189000,2.012066
2397.189000,2.006671
2400.189000,2.003374
2403.187000,1.992288
2406.187000,1.989334
2409.188000,1.981845
2412.188000,1.975441
2415.188000,1.969923
2418.186000,1.961782
2421.186000,1.955285
2424.186000,1.945002
2427.186000,1.941915
2430.187000,1.930221
2433.187000,1.921661
2436.185000,1.909426
2439.185000,1.897260
2442.185000,1.889842
2445.185000,1.879052
2448.186000,1.867735
2451.184000,1.858754
2454.184000,1.847699
2457.184000,1.834281
2460.184000,1.825263
2463.184000,1.812453
2466.182000,1.802949
2469.183000,1.789803
2472.183000,1.776623
2475.183000,1.767853
2478.183000,1.750566
2481.183000,1.736445
2484.181000,1.725900
2487.182000,1.720461
2490.182000,1.701475
2493.182000,1.687629
2496.182000,1.675272
2499.180000,1.662867
2502.180000,1.650099
2505.180000,1.634325
2508.181000,1.625021
2511.181000,1.609475
2514.179000,1.596717
2517.179000,1.580121
2520.179000,1.566601
2523.179000,1.555162
2526.180000,1.540160
2529.178000,1.525151
2532.178000,1.515021
2535.178000,1.499434
2538.178000,1.487064
2541.178000,1.475676
2544.178000,1.461051
2547.177000,1.450356
2550.177000,1.435905
2553.177000,1.424116
2556.177000,1.410287
2559.177000,1.401836
2562.175000,1.387752
2565.176000,1.375575
2568.176000,1.360991
2571.176000,1.352690
2574.176000,1.340472
2577.176000,1.329927
2580.174000,1.317550
2583.174000,1.308096
2586.175000,1.292360
2589.175000,1.288308
2592.175000,1.274020
2595.173000,1.263818
2598.173000,1.253232
2601.173000,1.242279
2604.174000,1.235476
2607.174000,1.227651
2610.172000,1.218418
2613.172000,1.205697
2616.172000,1.196627
2619.172000,1.193486
2622.172000,1.188860
2625.171000,1.176598
2628.171000,1.170084
2631.171000,1.165023
2634.171000,1.159655
2637.171000,1.155484
2640.171000,1.146815
2643.170000,1.146863
2646.170000,1.137365
2649.170000,1.132357
2652.170000,1.127999
2655.170000,1.123801
2658.168000,1.115217
2661.168000,1.116665
2664.169000,1.115159
2667.169000,1.115197
2670.169000,1.106746
2673.167000,1.109176
2676.167000,1.123359
2679.167000,1.118844
2682.168000,1.098148
2685.168000,1.118304
2688.168000,1.121537
2691.166000,1.102207
2694.166000,1.117315
2697.166000,1.125232
2700.167000,1.124406
2703.167000,1.123729
2706.165000,1.126527
2709.165000,1.117607
2712.165000,1.110240
2715.165000,1.128020
2718.165000,1.136335
2721.164000,1.116811
2724.164000,1.143637
2727.165000,1.137868
2730.163000,1.142865
2733.163000,1.155888
2736.163000,1.156810
2739.163000,1.161654
2742.163000,1.160899
2745.163000,1.166804
2748.163000,1.175255
2751.163000,1.185742
2754.161000,1.191253
2757.161000,1.196437
2760.162000,1.198902
2763.162000,1.190478
2766.162000,1.217245
2769.160000,1.218262
2772.160000,1.222535
2775.160000,1.238669
2778.161000,1.249547
2781.161000,1.259188
2784.160000,1.266592
2787.160000,1.255516
2790.160000,1.272429
2793.158000,1.295004
2796.158000,1.308038
2799.159000,1.314823
2802.159000,1.319304
2805.159000,1.328659
2808.157000,1.346153
2811.157000,1.350745
2814.157000,1.355192
2817.158000,1.344599
2820.158000,1.374474
2823.158000,1.361702
2826.156000,1.392814
2829.156000,1.405514
2832.156000,1.412432
2835.156000,1.430215
2838.157000,1.440185
2841.155000,1.446682
2844.155000,1.459477
2847.155000,1.465178
2850.155000,1.479486
2853.155000,1.483052
2856.154000,1.495607
2859.154000,1.504048
2862.154000,1.513209
2865.154000,1.523673
2868.154000,1.528275
2871.154000,1.533959
2874.152000,1.552891
2877.153000,1.547003
2880.153000,1.577224
2883.153000,1.581293
2886.153000,1.595969
2889.151000,1.596914
2892.151000,1.598797
2895.152000,1.613463
2898.152000,1.621465
2901.152000,1.645893
2904.150000,1.651152
2907.150000,1.645292
2910.150000,1.658601
2913.150000,1.675503
2916.151000,1.682890
2919.149000,1.690052
2922.149000,1.703035
2925.149000,1.709140
2928.148000,1.718547
2931.148000,1.702777
2934.149000,1.723394
2937.149000,1.736350
2940.149000,1.742516
2943.148000,1.740167
2946.148000,1.760540
2949.148000,1.764824
2952.146000,1.770660
2955.147000,1.777640
2958.147000,1.780342
2961.147000,1.763243
2964.147000,1.788922
2967.145000,1.778234
2970.145000,1.792002
2973.146000,1.791574
2976.146000,1.791717
2979.146000,1.809326
2982.146000,1.795779
2985.144000,1.802068
2988.144000,1.815561
2991.144000,1.798509
2994.145000,1.814646
2997.145000,1.821027
3000.143000,1.801772
3003.143000,1.818477
3006.143000,1.825963
3009.143000,1.822067
3012.144000,1.810778
3015.142000,1.808459
3018.142000,1.808507
3021.142000,1.808513
3024.142000,1.820279
3027.142000,1.824250
3030.140000,1.806763
3033.141000,1.805032
3036.141000,1.816509
3039.141000,1.821795
3042.140000,1.800392
3045.140000,1.800664
3048.140000,1.794086
3051.141000,1.788205
3054.139000,1.785944
3057.139000,1.782895
3060.139000,1.777708
3063.139000,1.782596
3066.139000,1.773601
3069.139000,1.768216
3072.138000,1.761292
3075.138000,1.760795
3078.138000,1.770052
3081.138000,1.765225
3084.138000,1.737910
3087.136000,1.734759
3090.137000,1.741381
3093.137000,1.729517
3096.137000,1.718649
3099.137000,1.709256
3102.137000,1.706176
3105.135000,1.695549
3108.136000,1.691025
3111.136000,1.686881
3114.136000,1.677835
3117.136000,1.675340
3120.134000,1.665695
3123.134000,1.656316
3126.134000,1.648582
3129.135000,1.640390
3132.135000,1.640631
3135.133000,1.639458
3138.133000,1.617059
3141.133000,1.612293
3144.133000,1.613507
3147.134000,1.596622
3150.132000,1.587113
3153.132000,1.577608
3156.132000,1.566754
3159.132000,1.563501
3162.132000,1.553153
3165.130000,1.549566
3168.131000,1.540269
3171.131000,1.531780
3174.131000,1.522666
3177.131000,1.515351
3180.131000,1.504177
3183.129000,1.495811
3186.130000,1.487455
3189.130000,1.481856
3192.130000,1.473701
3195.130000,1.467014
3198.128000,1.457359
3201.128000,1.449306
3204.128000,1.443292
3207.129000,1.437221
3210.129000,1.426407
3213.129000,1.420710
3216.127000,1.412837
3219.128000,1.406191
3222.126000,1.399674
3225.127000,1.391158
3228.127000,1.387786
3231.127000,1.376218
3234.127000,1.369466
3237.125000,1.363500
3240.125000,1.357769
3243.125000,1.348101
3246.126000,1.351602
3249.126000,1.339102
3252.126000,1.339415
3255.124000,1.356120
3258.124000,1.335400
3261.124000,1.316958
3264.125000,1.309153
3267.125000,1.308582
3270.123000,1.300682
3273.123000,1.296667
3276.123000,1.294053
3279.123000,1.286404
3282.123000,1.285551
3285.122000,1.283416
3288.122000,1.278011
3291.122000,1.268669
3294.121000,1.266078
3297.121000,1.263033
3300.121000,1.269974
3303.121000,1.258375
3306.121000,1.261142
3309.121000,1.249822
3312.121000,1.248408
3315.121000,1.264331
3318.119000,1.242826
3321.119000,1.243227
3324.120000,1.238210
3327.120000,1.238601
3330.120000,1.247419
3333.118000,1.243608
3336.118000,1.252477
3339.118000,1.251733
3342.119000,1.234909
3345.119000,1.243234
3348.119000,1.259480
3351.117000,1.235351
3354.117000,1.258032
3357.117000,1.255686
3360.117000,1.247990
3363.118000,1.252885
3366.116000,1.258668
3369.116000,1.263617
3372.116000,1.246464
3375.116000,1.242041
3378.116000,1.269644
3381.115000,1.274094
3384.115000,1.248891
3387.115000,1.267353
3390.115000,1.283185
3393.115000,1.283117
3396.113000,1.259065
3399.113000,1.267686
3402.114000,1.292717
3405.114000,1.278140
3408.114000,1.291238
3411.114000,1.297037
3414.112000,1.303088
3417.112000,1.306403
3420.113000,1.288443
3423.113000,1.308211
3426.113000,1.311543
3429.111000,1.308164
3432.111000,1.335071
3435.111000,1.339493
3438.111000,1.346914
3441.112000,1.338130
3444.110000,1.330420
3447.110000,1.355121
3450.110000,1.342056
3453.109000,1.369368
3456.109000,1.375412
3459.111000,1.359458
3462.110000,1.378091
3465.110000,1.381511
3468.108000,1.371700
3471.108000,1.397308
3474.108000,1.404923
3477.109000,1.410878
3480.109000,1.407622
3483.107000,1.428046
3486.107000,1.433335
3489.107000,1.421145
3492.107000,1.438224
3495.107000,1.443530
3498.108000,1.445325
3501.106000,1.465804
3504.106000,1.464505
3507.106000,1.462608
3510.106000,1.481992
3513.105000,1.476872
3516.106000,1.483913
3519.106000,1.491249
3522.106000,1.486020
3525.104000,1.514521
3528.104000,1.497480
3531.104000,1.521334
3534.104000,1.509854
3537.105000,1.518835
3540.103000,1.534306
3543.103000,1.524288
3546.103000,1.549454
3549.103000,1.553938
3552.103000,1.560295
3555.102000,1.564888
3558.102000,1.554074
3561.102000,1.579536
3564.102000,1.584231
3567.102000,1.587939
3570.102000,1.591356
3573.100000,1.585244
3576.101000,1.600429
3579.101000,1.604539
3582.101000,1.607085
3585.101000,1.598723
3588.099000,1.621166
3591.099000,1.608486
3594.100000,1.634546
3597.100000,1.616226
3600.100000,1.630368
3603.098000,1.636287
3606.098000,1.624368
3609.098000,1.645098
3612.098000,1.655606
3615.099000,1.642848
3618.097000,1.642994
3621.097000,1.659274
3624.097000,1.660990
3627.097000,1.665641
3630.097000,1.648542
3633.098000,1.658556
3636.096000,1.669156
3639.096000,1.655986
3642.096000,1.666861
3645.096000,1.674279
3648.096000,1.671250
3651.094000,1.679878
3654.095000,1.666168
3657.095000,1.657564
3660.095000,1.675581
3663.095000,1.669526
3666.095000,1.684872
3669.093000,1.685273
3672.094000,1.679976
3675.094000,1.687255
3678.094000,1.686116
3681.094000,1.673473
3684.092000,1.661582
3687.092000,1.665471
3690.092000,1.664951
3693.093000,1.657951
3696.093000,1.662544
3699.091000,1.657438
3702.091000,1.679341
3705.091000,1.659875
3708.091000,1.654219
3711.092000,1.673558
3714.092000,1.648079
3717.090000,1.648062
3720.090000,1.644486
3723.090000,1.645700
3726.090000,1.646458
3729.090000,1.637334
3732.089000,1.648188
3735.089000,1.656095
3738.089000,1.650493
3741.089000,1.631225
3744.089000,1.625837
3747.087000,1.627302
3750.088000,1.617889
3753.088000,1.614656
3756.088000,1.612705
3759.088000,1.613405
3762.088000,1.624487
3765.086000,1.610913
3768.086000,1.594759
3771.086000,1.598607
3774.086000,1.603057
3777.086000,1.585431
3780.086000,1.581786
3783.086000,1.576759
3786.084000,1.568947
3789.085000,1.567087
3792.085000,1.570140
3795.085000,1.563725
3798.085000,1.562328
3801.085000,1.554135
3804.083000,1.549780
3807.083000,1.543046
3810.084000,1.540833
3813.084000,1.535343
3816.084000,1.532324
3819.082000,1.523904
3822.082000,1.522976
3825.082000,1.518839
3828.083000,1.520905
3831.083000,1.506213
3834.081000,1.513318
3837.081000,1.512703
3840.081000,1.494107
3843.081000,1.489909
3846.082000,1.487247
3849.080000,1.494808
3852.080000,1.484327
3855.080000,1.481829
3858.080000,1.474506
3861.080000,1.469274
3864.080000,1.480258
3867.079000,1.459243
3870.079000,1.460694
