Time(s),Ch 1  (V),Ch 2  (V),
0.000000,0.055200,0.512000
0.000050,0.054400,0.512000
0.000100,0.055200,0.520000
0.000150,0.053600,0.512000
0.000200,0.055200,0.520000
0.000250,0.056800,0.528000
0.000300,0.056000,0.528000
0.000350,0.057600,0.528000
0.000400,0.056800,0.528000
0.000450,0.056800,0.536000
0.000500,0.056000,0.536000
0.000550,0.056000,0.536000
0.000600,0.054400,0.544000
0.000650,0.055200,0.544000
0.000700,0.056000,0.544000
0.000750,0.056000,0.552000
0.000800,0.056800,0.552000
0.000850,0.056800,0.544000
0.000900,0.055200,0.552000
0.000950,0.055200,0.552000
0.001000,0.054400,0.560000
0.001050,0.054400,0.560000
0.001100,0.054400,0.560000
0.001150,0.056800,0.560000
0.001200,0.055200,0.568000
0.001250,0.055200,0.568000
0.001300,0.055200,0.568000
0.001350,0.055200,0.576000
0.001400,0.055200,0.568000
0.001450,0.057600,0.576000
0.001500,0.056000,0.584000
0.001550,0.056000,0.576000
0.001600,0.056000,0.584000
0.001650,0.054400,0.584000
0.001700,0.052800,0.584000
0.001750,0.053600,0.584000
0.001800,0.054400,0.592000
0.001850,0.052000,0.592000
0.001900,0.054400,0.600000
0.001950,0.056000,0.600000
0.002000,0.054400,0.608000
0.002050,0.052800,0.608000
0.002100,0.053600,0.608000
0.002150,0.052800,0.608000
0.002200,0.055200,0.608000
0.002250,0.052000,0.608000
0.002300,0.053600,0.616000
0.002350,0.052800,0.616000
0.002400,0.052000,0.616000
0.002450,0.052800,0.616000
0.002500,0.052800,0.624000
0.002550,0.052000,0.632000
0.002600,0.053600,0.624000
0.002650,0.051200,0.624000
0.002700,0.053600,0.632000
0.002750,0.055200,0.632000
0.002800,0.055200,0.632000
0.002850,0.056800,0.640000
0.002900,0.055200,0.648000
0.002950,0.058400,0.640000
0.003000,0.058400,0.640000
0.003050,0.067200,0.648000
0.003100,0.068800,0.648000
0.003150,0.072000,0.656000
0.003200,0.076000,0.656000
0.003250,0.075200,0.656000
0.003300,0.068000,0.656000
0.003350,0.064000,0.664000
0.003400,0.061600,0.664000
0.003450,0.055200,0.664000
0.003500,0.053600,0.672000
0.003550,0.052000,0.672000
0.003600,0.051200,0.672000
0.003650,0.054400,0.680000
0.003700,0.055200,0.680000
0.003750,0.054400,0.680000
0.003800,0.054400,0.688000
0.003850,0.055200,0.688000
0.003900,0.059200,0.688000
0.003950,0.065600,0.696000
0.004000,0.068000,0.688000
0.004050,0.072800,0.696000
0.004100,0.064800,0.696000
0.004150,0.060800,0.704000
0.004200,0.060800,0.704000
0.004250,0.058400,0.704000
0.004300,0.056000,0.704000
0.004350,0.057600,0.704000
0.004400,0.054400,0.712000
0.004450,0.055200,0.720000
0.004500,0.056000,0.720000
0.004550,0.056000,0.720000
0.004600,0.056000,0.720000
0.004650,0.056000,0.720000
0.004700,0.056800,0.720000
0.004750,0.056000,0.728000
0.004800,0.054400,0.728000
0.004850,0.055200,0.728000
0.004900,0.053600,0.736000
0.004950,0.056000,0.736000
0.005000,0.056000,0.736000
0.005050,0.054400,0.744000
0.005100,0.054400,0.744000
0.005150,0.055200,0.736000
0.005200,0.055200,0.744000
0.005250,0.054400,0.752000
0.005300,0.053600,0.744000
0.005350,0.055200,0.752000
0.005400,0.056800,0.752000
0.005450,0.055200,0.760000
0.005500,0.055200,0.752000
0.005550,0.056800,0.760000
0.005600,0.055200,0.768000
0.005650,0.056000,0.768000
0.005700,0.055200,0.768000
0.005750,0.055200,0.776000
0.005800,0.056000,0.768000
0.005850,0.055200,0.768000
0.005900,0.055200,0.776000
0.005950,0.055200,0.776000
0.006000,0.054400,0.784000
0.006050,0.054400,0.784000
0.006100,0.056000,0.784000
0.006150,0.056000,0.792000
0.006200,0.055200,0.784000
0.006250,0.055200,0.792000
0.006300,0.056000,0.792000
0.006350,0.056000,0.800000
0.006400,0.053600,0.800000
0.006450,0.056000,0.800000
0.006500,0.053600,0.800000
0.006550,0.055200,0.808000
0.006600,0.055200,0.816000
0.006650,0.056800,0.816000
0.006700,0.055200,0.816000
0.006750,0.055200,0.816000
0.006800,0.056800,0.824000
0.006850,0.055200,0.816000
0.006900,0.056800,0.816000
0.006950,0.056000,0.832000
0.007000,0.056800,0.824000
0.007050,0.056800,0.824000
0.007100,0.055200,0.824000
0.007150,0.053600,0.832000
0.007200,0.055200,0.832000
0.007250,0.052800,0.848000
0.007300,0.055200,0.848000
0.007350,0.055200,0.840000
0.007400,0.054400,0.848000
0.007450,0.056800,0.848000
0.007500,0.056000,0.848000
0.007550,0.056800,0.856000
0.007600,0.056800,0.856000
0.007650,0.056800,0.856000
0.007700,0.056000,0.864000
0.007750,0.056000,0.856000
0.007800,0.056800,0.864000
0.007850,0.056800,0.864000
0.007900,0.058400,0.872000
0.007950,0.058400,0.864000
0.008000,0.057600,0.872000
0.008050,0.056800,0.880000
0.008100,0.057600,0.880000
0.008150,0.057600,0.880000
0.008200,0.059200,0.880000
0.008250,0.057600,0.888000
0.008300,0.057600,0.888000
0.008350,0.057600,0.888000
0.008400,0.055200,0.888000
0.008450,0.057600,0.896000
0.008500,0.056000,0.896000
0.008550,0.056000,0.904000
0.008600,0.058400,0.904000
0.008650,0.057600,0.904000
0.008700,0.056800,0.904000
0.008750,0.058400,0.904000
0.008800,0.056000,0.912000
0.008850,0.058400,0.912000
0.008900,0.057600,0.920000
0.008950,0.056800,0.920000
0.009000,0.056800,0.920000
0.009050,0.059200,0.920000
0.009100,0.057600,0.928000
0.009150,0.056000,0.920000
0.009200,0.054400,0.928000
0.009250,0.055200,0.928000
0.009300,0.054400,0.936000
0.009350,0.057600,0.936000
0.009400,0.056800,0.936000
0.009450,0.054400,0.936000
0.009500,0.056000,0.944000
0.009550,0.056000,0.936000
0.009600,0.056000,0.944000
0.009650,0.055200,0.944000
0.009700,0.056000,0.952000
0.009750,0.056000,0.952000
0.009800,0.057600,0.960000
0.009850,0.057600,0.960000
0.009900,0.058400,0.952000
0.009950,0.057600,0.960000
0.010000,0.056800,0.960000
0.010050,0.058400,0.960000
0.010100,0.059200,0.968000
0.010150,0.056800,0.968000
0.010200,0.058400,0.976000
0.010250,0.061600,0.968000
0.010300,0.068800,0.976000
0.010350,0.072800,0.984000
0.010400,0.076000,0.984000
0.010450,0.078400,0.984000
0.010500,0.077600,0.976000
0.010550,0.077600,0.992000
0.010600,0.065600,0.992000
0.010650,0.060000,0.992000
0.010700,0.056000,0.992000
0.010750,0.056800,1.000000
0.010800,0.055200,1.008000
0.010850,0.053600,1.000000
0.010900,0.055200,1.000000
0.010950,0.051200,1.008000
0.011000,0.054400,1.016000
0.011050,0.055200,1.016000
0.011100,0.054400,1.008000
0.011150,0.057600,1.016000
0.011200,0.061600,1.016000
0.011250,0.065600,1.024000
0.011300,0.070400,1.024000
0.011350,0.066400,1.024000
0.011400,0.064800,1.024000
0.011450,0.060800,1.032000
0.011500,0.059200,1.032000
0.011550,0.056800,1.032000
0.011600,0.058400,1.032000
0.011650,0.055200,1.040000
0.011700,0.054400,1.040000
0.011750,0.053600,1.048000
0.011800,0.052000,1.040000
0.011850,0.052000,1.048000
0.011900,0.052800,1.048000
0.011950,0.053600,1.056000
0.012000,0.053600,1.056000
0.012050,0.053600,1.056000
0.012100,0.052000,1.056000
0.012150,0.052000,1.056000
0.012200,0.052800,1.056000
0.012250,0.051200,1.064000
0.012300,0.052000,1.064000
0.012350,0.052800,1.072000
0.012400,0.052000,1.072000
0.012450,0.053600,1.072000
0.012500,0.052000,1.072000
0.012550,0.054400,1.080000
0.012600,0.054400,1.080000
0.012650,0.055200,1.080000
0.012700,0.056000,1.088000
0.012750,0.053600,1.080000
0.012800,0.056800,1.088000
0.012850,0.056000,1.080000
0.012900,0.055200,1.088000
0.012950,0.055200,1.096000
0.013000,0.055200,1.096000
0.013050,0.054400,1.096000
0.013100,0.052000,1.104000
0.013150,0.054400,1.104000
0.013200,0.054400,1.104000
0.013250,0.055200,1.112000
0.013300,0.056000,1.112000
0.013350,0.056000,1.112000
0.013400,0.056000,1.112000
0.013450,0.056000,1.120000
0.013500,0.056800,1.120000
0.013550,0.056000,1.120000
0.013600,0.055200,1.120000
0.013650,0.055200,1.128000
0.013700,0.056000,1.128000
